Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,Q9Z277,Q9Z277,1.177992441,1.177992441,0.095480666,0.028375463,11,Q9Z277,Baz1b,Tyrosine-protein kinase BAZ1B,BAZ1B_MOUSE,7,126.2617071,2.262617071,Injured,Non-injured,"condensed chromosome,nucleus,pericentric heterochromatin,nuclear body,nuclear replication fork","chromatin binding,protein tyrosine kinase activity,non-membrane spanning protein tyrosine kinase activity,protein binding,ATP binding,histone kinase activity,histone binding,metal ion binding,lysine-acetylated histone binding","chromatin assembly or disassembly,chromatin remodeling,transcription, DNA-templated,regulation of transcription, DNA-templated,cellular response to DNA damage stimulus,histone phosphorylation,peptidyl-tyrosine phosphorylation"
Injured / Non-injured,P11087;P11087-2,P11087;P11087-2,2.387001909,2.387001909,0.095937531,0.028487654,14,P11087;P11087-2,Col1a1,Collagen alpha-1(I) chain;Isoform 2 of Collagen alpha-1(I) chain,CO1A1_MOUSE,13,423.0692315,5.230692315,Injured,Non-injured,"proteinaceous extracellular matrix,collagen trimer,collagen type I trimer,extracellular space,cytoplasm,endoplasmic reticulum,Golgi apparatus,secretory granule,extracellular matrix;","protease binding,extracellular matrix structural constituent,protein binding,identical protein binding,metal ion binding,platelet-derived growth factor binding;","skeletal system development,blood vessel development,osteoblast differentiation,intramembranous ossification,endochondral ossification,visual perception,sensory perception of sound,positive regulation of epithelial to mesenchymal transition,negative regulation of cell-substrate adhesion,protein transport,collagen fibril organization,positive regulation of cell migration,response to corticosteroid,response to estradiol,collagen biosynthetic process,protein localization to nucleus,tooth mineralization,collagen-activated tyrosine kinase receptor signaling pathway,wound healing,response to drug,response to hydrogen peroxide,response to peptide hormone,skin development,skin morphogenesis,cellular response to fibroblast growth factor stimulus,tooth eruption,positive regulation of transcription, DNA-templated,skeletal system morphogenesis,embryonic skeletal system development,response to cAMP,response to hyperoxia,face morphogenesis,bone trabecula formation,cartilage development involved in endochondral bone morphogenesis,protein heterotrimerization,cellular response to amino acid stimulus,cellular response to mechanical stimulus,cellular response to retinoic acid,cellular response to vitamin E,cellular response to tumor necrosis factor,cellular response to epidermal growth factor stimulus,cellular response to transforming growth factor beta stimulus,positive regulation of canonical Wnt signaling pathway,cellular response to fluoride;"
Injured / Non-injured,E9QN31;Q922K7,E9QN31;Q922K7,0.969496805,0.969496805,0.096156708,0.028529139,10,E9QN31;Q922K7,Nop2,Probable 28S rRNA (cytosine-C(5))-methyltransferase,E9QN31_MOUSE;NOP2_MOUSE,4,95.81574941,1.958157494,Injured,Non-injured,;nucleolus,";RNA binding,rRNA (cytosine-C5-)-methyltransferase activity",";ribosomal large subunit assembly,maturation of LSU-rRNA,positive regulation of cell proliferation,rRNA base methylation,regulation of signal transduction by p53 class mediator"
Injured / Non-injured,Q01149,Q01149,1.738088897,1.738088897,0.096204177,0.028531433,14,Q01149,Col1a2,Collagen alpha-2(I) chain,CO1A2_MOUSE,9,233.5929724,3.335929724,Injured,Non-injured,"collagen trimer,collagen type I trimer,extracellular space,endoplasmic reticulum,extracellular matrix,extracellular exosome","protease binding,extracellular matrix structural constituent,protein binding,protein binding, bridging,identical protein binding,SMAD binding,metal ion binding,platelet-derived growth factor binding","skeletal system development,blood vessel development,transforming growth factor beta receptor signaling pathway,Rho protein signal transduction,regulation of blood pressure,collagen fibril organization,skin morphogenesis,protein heterotrimerization,cellular response to amino acid stimulus"
Injured / Non-injured,O70145,O70145,1.558055246,1.558055246,0.096600598,0.028613543,10,O70145,Ncf2,Neutrophil cytosol factor 2,NCF2_MOUSE,4,194.4566479,2.944566479,Injured,Non-injured,"acrosomal vesicle,nucleolus,cytoplasm,cytosol,NADPH oxidase complex","protein binding,protein C-terminus binding,superoxide-generating NADPH oxidase activator activity,Rac GTPase binding,superoxide-generating NADPH oxidase activity","NADP catabolic process,superoxide metabolic process,phagocytosis,superoxide anion generation,positive regulation of catalytic activity,respiratory burst,oxidation-reduction process"
Injured / Non-injured,P15327,P15327,-0.736372198,0.736372198,0.096959273,0.028701591,14,P15327,Bpgm,Bisphosphoglycerate mutase,PMGE_MOUSE,7,-39.97531627,0.600246837,Injured,Non-injured,"cytosol,extracellular exosome","bisphosphoglycerate mutase activity,hydrolase activity,2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity","gluconeogenesis,glycolytic process,regulation of pentose-phosphate shunt"
Injured / Non-injured,A0A075B5P3,A0A075B5P3,1.490249754,1.490249754,0.097192899,0.028717902,14,A0A075B5P3,Ighg2b,Protein Ighg2b (Fragment),A0A075B5P3_MOUSE,6,180.9376057,2.809376057,Injured,Non-injured,,,
Injured / Non-injured,E9Q5K8;E9Q604;G5E8F1;P05555;Q3U1U4,E9Q5K8;E9Q604;G5E8F1;P05555;Q3U1U4,1.690526458,1.690526458,0.097657117,0.028831336,14,E9Q5K8;E9Q604;G5E8F1;P05555;Q3U1U4,Itgam,"Integrin alpha-M;Integrin alpha M, isoform CRA_a;Integrin alpha-M;Integrin alpha-M;Integrin alpha-M",E9Q5K8_MOUSE;E9Q604_MOUSE;G5E8F1_MOUSE;ITAM_MOUSE;Q3U1U4_MOUSE,11,222.7744668,3.227744668,Injured,Non-injured,";;;extracellular space,nucleus,integrin complex,external side of plasma membrane,cell surface,integral component of membrane,extracellular exosome;",";;;opsonin binding,complement component C3b binding,heparin binding,heat shock protein binding,heparan sulfate proteoglycan binding,metal ion binding;",";;;microglial cell activation,leukocyte migration involved in inflammatory response,phagocytosis, engulfment,cell adhesion,leukocyte cell-cell adhesion,integrin-mediated signaling pathway,microglia development,neutrophil chemotaxis,positive regulation of superoxide anion generation,cellular extravasation,negative regulation of dopamine metabolic process,activated T cell proliferation,positive regulation of protein targeting to membrane,beta-amyloid clearance,cell-cell adhesion,positive regulation of neuron death,positive regulation of microglial cell activation,positive regulation of prostaglandin-E synthase activity;"
Injured / Non-injured,Q62000,Q62000,2.23241771,2.23241771,0.098221284,0.028985977,14,Q62000,Ogn,Mimecan,MIME_MOUSE,3,369.9208269,4.699208269,Injured,Non-injured,"proteinaceous extracellular matrix,extracellular space,extracellular matrix,extracellular exosome,extracellular vesicle",growth factor activity,"axonogenesis,regulation of receptor activity"
Injured / Non-injured,D3YWT1;D3Z3N4,D3YWT1;D3Z3N4,1.031800904,1.031800904,0.098626941,0.029081784,14,D3YWT1;D3Z3N4,Hnrnph3,"MCG11326, isoform CRA_b;MCG11326, isoform CRA_a",D3YWT1_MOUSE;D3Z3N4_MOUSE,7,104.4574884,2.044574884,Injured,Non-injured,";nucleus,nucleoplasm",;RNA binding,";biological_process,epithelial cell differentiation"
Injured / Non-injured,Q00898,Q00898,1.831885287,1.831885287,0.100898675,0.029702849,14,Q00898,Serpina1e,Alpha-1-antitrypsin 1-5,A1AT5_MOUSE,8,256.0019853,3.560019853,Injured,Non-injured,"extracellular space,endoplasmic reticulum,Golgi apparatus,intracellular membrane-bounded organelle,extracellular exosome","protease binding,serine-type endopeptidase inhibitor activity,identical protein binding","negative regulation of endopeptidase activity,response to cytokine,response to peptide hormone"
Injured / Non-injured,Q8K0U4,Q8K0U4,0.754847523,0.754847523,0.10122819,0.029757155,14,Q8K0U4,Hspa12a,Heat shock 70 kDa protein 12A,HS12A_MOUSE,6,68.74532371,1.687453237,Injured,Non-injured,extracellular exosome,"molecular_function,ATP binding",biological_process
Injured / Non-injured,Q9WU78,Q9WU78,3.168936065,3.168936065,0.101707945,0.029867609,16,Q9WU78,Pdcd6ip,Programmed cell death 6-interacting protein,PDC6I_MOUSE,37,799.3832805,8.993832805,Injured,Non-injured,"immunological synapse,microtubule organizing center,cytosol,bicellular tight junction,focal adhesion,membrane,melanosome,actomyosin,myelin sheath,extracellular exosome,endoplasmic reticulum exit site,Flemming body,extracellular vesicle","protein binding,proteinase activated receptor binding,protein homodimerization activity,protein dimerization activity,calcium-dependent protein binding","mitotic cytokinesis,actomyosin contractile ring assembly,cell separation after cytokinesis,apoptotic process,regulation of centrosome duplication,protein transport,viral budding via host ESCRT complex,maintenance of epithelial cell apical/basal polarity,viral budding,protein homooligomerization,bicellular tight junction assembly,regulation of membrane permeability,ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway,positive regulation of exosomal secretion,regulation of extracellular exosome assembly,positive regulation of extracellular exosome assembly"
Injured / Non-injured,P39039,P39039,2.278284007,2.278284007,0.101868001,0.029902381,14,P39039,Mbl1,Mannose-binding protein A,MBL1_MOUSE,4,385.1006144,4.851006144,Injured,Non-injured,"collagen trimer,extracellular space","calcium ion binding,mannose binding","complement activation, lectin pathway,complement activation, classical pathway,negative regulation of growth of symbiont in host,positive regulation of phagocytosis,defense response to Gram-positive bacterium,killing by host of symbiont cells"
Injured / Non-injured,Q8BWW3;Q9CYR6,Q8BWW3;Q9CYR6,5.482398055,5.482398055,0.102103983,0.029959403,16,Q8BWW3;Q9CYR6,Pgm3,Phosphoacetylglucosamine mutase,Q8BWW3_MOUSE;AGM1_MOUSE,12,4370.604622,44.70604622,Injured,Non-injured,;cytosol,";magnesium ion binding,phosphoacetylglucosamine mutase activity,phosphoglucomutase activity",";carbohydrate metabolic process,UDP-N-acetylglucosamine biosynthetic process,protein N-linked glycosylation,protein O-linked glycosylation,spermatogenesis,glucose 1-phosphate metabolic process,hemopoiesis"
Injured / Non-injured,Q61164,Q61164,0.959877255,0.959877255,0.102496954,0.030050148,14,Q61164,Ctcf,Transcriptional repressor CTCF,CTCF_MOUSE,3,94.51443946,1.945144395,Injured,Non-injured,"chromosome, centromeric region,condensed chromosome,nucleus,nucleoplasm,nucleolus","RNA polymerase II core promoter proximal region sequence-specific DNA binding,transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding,transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding,DNA binding,chromatin binding,transcription factor activity, sequence-specific DNA binding,protein binding,chromatin insulator sequence binding,sequence-specific DNA binding,transcription regulatory region DNA binding,metal ion binding","negative regulation of transcription from RNA polymerase II promoter,DNA methylation,regulation of gene expression by genetic imprinting,regulation of transcription, DNA-templated,transcription from RNA polymerase II promoter,chromosome segregation,dosage compensation by inactivation of X chromosome,maintenance of DNA methylation,positive regulation of gene expression,negative regulation of gene expression,chromatin modification,nucleosome positioning,regulation of histone methylation,regulation of histone acetylation,regulation of gene expression, epigenetic,regulation of molecular function, epigenetic,negative regulation of transcription, DNA-templated,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter,protein localization to chromosome, centromeric region"
Injured / Non-injured,H9H9R4;Q9JHJ3,H9H9R4;Q9JHJ3,0.701144476,0.701144476,0.102885449,0.0301472,14,H9H9R4;Q9JHJ3,Glmp,Glycosylated lysosomal membrane protein,H9H9R4_MOUSE;GLMP_MOUSE,2,62.57940084,1.625794008,Injured,Non-injured,";nucleus,lysosome,lysosomal membrane,cytosol,integral component of membrane",";transcription factor activity, sequence-specific DNA binding,RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding,ligand-dependent nuclear receptor transcription coactivator activity,transcription regulatory region DNA binding",";intracellular receptor signaling pathway,positive regulation of transcription from RNA polymerase II promoter"
Injured / Non-injured,Q8VBT9,Q8VBT9,1.346969344,1.346969344,0.103211905,0.030222736,12,Q8VBT9,Aspscr1,Tether containing UBX domain for GLUT4,ASPC1_MOUSE,2,154.3771961,2.543771961,Injured,Non-injured,"nucleoplasm,cytosol,plasma membrane,cytoplasmic side of plasma membrane,endomembrane system,vesicle membrane,extrinsic component of membrane,cytoplasmic vesicle membrane,endoplasmic reticulum-Golgi intermediate compartment membrane,intracellular membrane-bounded organelle,perinuclear region of cytoplasm",protein binding,"intracellular protein transport,positive regulation of protein modification process,glucose homeostasis,regulation of glucose import,membrane organization"
Injured / Non-injured,Q9CZY3,Q9CZY3,0.687964029,0.687964029,0.103383228,0.030260562,14,Q9CZY3,Ube2v1,Ubiquitin-conjugating enzyme E2 variant 1,UB2V1_MOUSE,8,61.1008414,1.611008414,Injured,Non-injured,"ubiquitin ligase complex,nucleus,nucleoplasm,cytoplasm,ubiquitin conjugating enzyme complex,UBC13-UEV1A complex,protein complex,extracellular exosome","protein binding,ubiquitin conjugating enzyme binding,ubiquitin protein ligase binding,ubiquitin protein ligase activity,ubiquitin conjugating enzyme activity","error-free postreplication DNA repair,positive regulation of I-kappaB kinase/NF-kappaB signaling,positive regulation of NF-kappaB transcription factor activity,protein K63-linked ubiquitination"
Injured / Non-injured,P08607,P08607,2.503065805,2.503065805,0.103520781,0.030288476,14,P08607,C4bpa,C4b-binding protein,C4BPA_MOUSE,8,466.8888152,5.668888152,Injured,Non-injured,"other organism cell,blood microparticle","RNA binding,protein binding","complement activation, classical pathway,innate immune response,positive regulation of protein catabolic process,negative regulation of complement activation, classical pathway"
Injured / Non-injured,F8WI14;Q61508,F8WI14;Q61508,1.636065386,1.636065386,0.103623084,0.030306059,14,F8WI14;Q61508,Ecm1,Extracellular matrix protein 1,F8WI14_MOUSE;ECM1_MOUSE,11,210.8169941,3.108169941,Injured,Non-injured,";proteinaceous extracellular matrix,extracellular space,extracellular matrix,extracellular exosome",";protease binding,signal transducer activity,interleukin-2 receptor binding,protein C-terminus binding,enzyme binding,laminin binding",";ossification,angiogenesis,positive regulation of endothelial cell proliferation,negative regulation of cytokine-mediated signaling pathway,regulation of type 2 immune response,regulation of transcription from RNA polymerase II promoter,inflammatory response,signal transduction,negative regulation of peptidase activity,negative regulation of bone mineralization,biomineral tissue development,positive regulation of I-kappaB kinase/NF-kappaB signaling,positive regulation of angiogenesis,regulation of T cell migration"
Injured / Non-injured,Q60772,Q60772,-0.757138059,0.757138059,0.103854078,0.030361249,13,Q60772,Cdkn2c,Cyclin-dependent kinase 4 inhibitor C,CDN2C_MOUSE,2,-40.83311116,0.591668888,Injured,Non-injured,"nucleus,cytoplasm","cyclin-dependent protein serine/threonine kinase inhibitor activity,protein kinase binding","regulation of cyclin-dependent protein serine/threonine kinase activity,G1/S transition of mitotic cell cycle,cell cycle arrest,negative regulation of cell proliferation,negative regulation of cell growth,negative regulation of phosphorylation,negative regulation of cyclin-dependent protein serine/threonine kinase activity,oligodendrocyte differentiation"
Injured / Non-injured,G5E8J3;Q8K1X1,G5E8J3;Q8K1X1,-0.889509161,0.889509161,0.10419375,0.030435766,7,G5E8J3;Q8K1X1,Wdr11,"Bromodomain and WD repeat domain containing 2, isoform CRA_a;WD repeat-containing protein 11",G5E8J3_MOUSE;WDR11_MOUSE,3,-46.02022611,0.539797739,Injured,Non-injured,";nucleus,cytoplasm,lysosomal membrane,cytosol,cilium,microtubule cytoskeleton,membrane,integral component of membrane",;molecular_function,;biological_process
Injured / Non-injured,A0A0R4J0T8;Q9D8S3,A0A0R4J0T8;Q9D8S3,1.416926205,1.416926205,0.10512497,0.030657891,14,A0A0R4J0T8;Q9D8S3,Arfgap3,ADP-ribosylation factor GTPase-activating protein 3,A0A0R4J0T8_MOUSE;ARFG3_MOUSE,2,167.0160022,2.670160022,Injured,Non-injured,";Golgi membrane,Golgi apparatus,cytosol,membrane",";GTPase activator activity,metal ion binding",";protein secretion,vesicle-mediated transport,positive regulation of GTPase activity"
Injured / Non-injured,P31725,P31725,2.416251358,2.416251358,0.106683264,0.031049284,14,P31725,S100a9,Protein S100-A9,S10A9_MOUSE,5,433.7822598,5.337822598,Injured,Non-injured,"extracellular space,nucleus,nucleoplasm,cytoplasm,cytosol,cytoskeleton,plasma membrane,cell junction,extracellular matrix,extracellular exosome","calcium ion binding,microtubule binding,zinc ion binding,antioxidant activity,Toll-like receptor 4 binding,arachidonic acid binding,RAGE receptor binding","leukocyte migration involved in inflammatory response,positive regulation of peptide secretion,regulation of translation,autophagy,apoptotic process,activation of cysteine-type endopeptidase activity involved in apoptotic process,astrocyte development,peptidyl-cysteine S-nitrosylation,positive regulation of blood coagulation,neutrophil chemotaxis,leukocyte chemotaxis,actin cytoskeleton reorganization,peptidyl-cysteine S-trans-nitrosylation,modification of morphology or physiology of other organism,innate immune response,regulation of integrin biosynthetic process,positive regulation of inflammatory response,Requires Ontology,neutrophil aggregation,cellular oxidant detoxification,positive regulation of intrinsic apoptotic signaling pathway"
Injured / Non-injured,Q9DBB9,Q9DBB9,2.176954056,2.176954056,0.10894038,0.031654874,14,Q9DBB9,Cpn2,Carboxypeptidase N subunit 2,CPN2_MOUSE,7,352.1978258,4.521978258,Injured,Non-injured,"extracellular exosome,blood microparticle",molecular_function,biological_process
Injured / Non-injured,P01898,P01898,2.200922449,2.200922449,0.108996714,0.031658431,14,P01898,H2-Q10,"H-2 class I histocompatibility antigen, Q10 alpha chain",HA10_MOUSE,11,359.7732238,4.597732238,Injured,Non-injured,"extracellular space,endoplasmic reticulum,Golgi apparatus,Golgi medial cisterna,plasma membrane,cell surface,membrane,phagocytic vesicle membrane,MHC class I protein complex,extracellular exosome,endoplasmic reticulum exit site,integral component of lumenal side of endoplasmic reticulum membrane","RNA binding,receptor binding,beta-2-microglobulin binding,peptide antigen binding,T cell receptor binding,TAP binding",antigen processing and presentation of peptide antigen via MHC class I
Injured / Non-injured,Q60963,Q60963,1.827652902,1.827652902,0.109322296,0.031727328,5,Q60963,Pla2g7,Platelet-activating factor acetylhydrolase,PAFA_MOUSE,4,254.959125,3.54959125,Injured,Non-injured,"cytoplasm,low-density lipoprotein particle","1-alkyl-2-acetylglycerophosphocholine esterase activity,phospholipid binding,calcium-independent phospholipase A2 activity","inflammatory response,lipid catabolic process,low-density lipoprotein particle remodeling,lipid oxidation,plasma lipoprotein particle oxidation,platelet activating factor metabolic process,positive regulation of monocyte chemotaxis"
Injured / Non-injured,Q64152;Q64152-2,Q64152;Q64152-2,0.793196496,0.793196496,0.109702867,0.031824912,14,Q64152;Q64152-2,Btf3,Transcription factor BTF3;Isoform 2 of Transcription factor BTF3,BTF3_MOUSE,7,73.29097204,1.73290972,Injured,Non-injured,"nucleus,cytosol;",RNA binding;,"in utero embryonic development,transcription, DNA-templated,regulation of transcription, DNA-templated,protein transport;"
Injured / Non-injured,D3YXF5,D3YXF5,2.857976141,2.857976141,0.111538385,0.032318224,14,D3YXF5,C7,Oxidation resistance protein 1,D3YXF5_MOUSE,10,624.9975606,7.249975606,Injured,Non-injured,"membrane attack complex,extracellular exosome",,"cellular sodium ion homeostasis,immune response"
Injured / Non-injured,D3Z6J0;Q6SKR2,D3Z6J0;Q6SKR2,1.767842505,1.767842505,0.111999789,0.032425745,10,D3Z6J0;Q6SKR2,N6amt1,"HemK methyltransferase family member 2, isoform CRA_b;HemK methyltransferase family member 2, isoform CRA_c",D3Z6J0_MOUSE;Q6SKR2_MOUSE,2,240.5443048,3.405443048,Injured,Non-injured,";cytoplasm,protein complex",";nucleic acid binding,protein methyltransferase activity,S-adenosylmethionine-dependent methyltransferase activity",";protein methylation,positive regulation of cell growth"
Injured / Non-injured,D3YXZ3;O88448;Q91YS4,D3YXZ3;O88448;Q91YS4,0.879558477,0.879558477,0.112702939,0.032576775,14,D3YXZ3;O88448;Q91YS4,Klc2,Kinesin light chain 2,D3YXZ3_MOUSE;KLC2_MOUSE;Q91YS4_MOUSE,6,83.98121583,1.839812158,Injured,Non-injured,";cytoplasm,cytosol,kinesin complex,microtubule,membrane,ciliary rootlet,neuron projection,protein complex;",";microtubule motor activity,protein binding,kinesin binding,cadherin binding;",";microtubule-based movement,axo-dendritic transport;"
Injured / Non-injured,Q64726,Q64726,1.737145244,1.737145244,0.113139938,0.03268993,14,Q64726,Azgp1,Zinc-alpha-2-glycoprotein,ZA2G_MOUSE,7,233.3748438,3.333748438,Injured,Non-injured,"extracellular space,nucleus,plasma membrane,extracellular matrix,extracellular exosome",,"detection of chemical stimulus involved in sensory perception of bitter taste,retina homeostasis,cell adhesion,regulation of multicellular organism growth"
Injured / Non-injured,O09049,O09049,-1.263889131,1.263889131,0.114235312,0.032979877,10,O09049,Reg3g,Regenerating islet-derived protein 3-gamma,REG3G_MOUSE,5,-58.35801145,0.416419885,Injured,Non-injured,"extracellular region,secretory granule,other organism cell","peptidoglycan binding,oligosaccharide binding","MyD88-dependent toll-like receptor signaling pathway,acute-phase response,positive regulation of keratinocyte proliferation,cell wall disruption in other organism,negative regulation of keratinocyte differentiation,defense response to Gram-negative bacterium,defense response to Gram-positive bacterium,cytolysis in other organism,Requires Ontology,positive regulation of wound healing"
Injured / Non-injured,D3YW09;G3UVU2;Q62203,D3YW09;G3UVU2;Q62203,0.624475214,0.624475214,0.114382064,0.033008972,12,D3YW09;G3UVU2;Q62203,Sf3a2,Splicing factor 3A subunit 2,D3YW09_MOUSE;G3UVU2_MOUSE;SF3A2_MOUSE,4,54.16499427,1.541649943,Injured,Non-injured,";;nucleus,U2 snRNP,U2-type prespliceosome,catalytic step 2 spliceosome",";;RNA binding,protein binding,zinc ion binding",";;spliceosomal complex assembly,RNA splicing, via transesterification reactions,mRNA splicing, via spliceosome"
Injured / Non-injured,Q9Z0J0,Q9Z0J0,0.73246268,0.73246268,0.115279762,0.033227968,14,Q9Z0J0,Npc2,Epididymal secretory protein E1,NPC2_MOUSE,5,66.14728054,1.661472805,Injured,Non-injured,"extracellular space,lysosome,endoplasmic reticulum,extracellular exosome","cholesterol binding,cholesterol transporter activity,enzyme binding","cholesterol metabolic process,response to virus,cholesterol transport,intracellular sterol transport,intracellular cholesterol transport,cholesterol efflux,cholesterol homeostasis"
Injured / Non-injured,Q8WUR0,Q8WUR0,-0.614631835,0.614631835,0.115912212,0.033383461,14,Q8WUR0,NaN,Protein C19orf12 homolog,CS012_MOUSE,2,-34.69034624,0.653096538,Injured,Non-injured,"mitochondrion,endoplasmic reticulum,cytosol,integral component of membrane,mitochondrial membrane",molecular_function,"autophagy,apoptotic process,response to oxidative stress,mitochondrial calcium ion homeostasis"
Injured / Non-injured,O88947;Q3U3V1,O88947;Q3U3V1,2.015351054,2.015351054,0.116394823,0.033509015,14,O88947;Q3U3V1,F10,Coagulation factor X,FA10_MOUSE;Q3U3V1_MOUSE,9,304.2789406,4.042789406,Injured,Non-injured,extracellular region;,"serine-type endopeptidase activity,calcium ion binding,phospholipid binding;","proteolysis,blood coagulation,positive regulation of protein kinase B signaling;"
Injured / Non-injured,Q61704,Q61704,1.550681576,1.550681576,0.11729898,0.033755779,14,Q61704,Itih3,Inter-alpha-trypsin inhibitor heavy chain H3,ITIH3_MOUSE,16,192.9555081,2.929555081,Injured,Non-injured,extracellular exosome,serine-type endopeptidase inhibitor activity,"negative regulation of endopeptidase activity,hyaluronan metabolic process"
Injured / Non-injured,P11835;Q542I8,P11835;Q542I8,0.932488059,0.932488059,0.118504908,0.034048229,10,P11835;Q542I8,Itgb2,Integrin beta-2;Integrin beta,ITB2_MOUSE;Q542I8_MOUSE,14,90.85646535,1.908564654,Injured,Non-injured,"cell surface,membrane,integrin alphaL-beta2 complex,receptor complex,membrane raft,extracellular exosome,extracellular vesicle;","beta-amyloid binding,complement component C3b binding,protein binding,protein kinase binding,ICAM-3 receptor activity,heat shock protein binding,metal ion binding,cell adhesion molecule binding;","phagocytosis, engulfment,cell adhesion,leukocyte cell-cell adhesion,cell-matrix adhesion,integrin-mediated signaling pathway,neutrophil chemotaxis,receptor internalization,heterotypic cell-cell adhesion,receptor clustering,cellular extravasation,regulation of peptidyl-tyrosine phosphorylation,activated T cell proliferation,cellular response to low-density lipoprotein particle stimulus,beta-amyloid clearance,cell-cell adhesion;"
Injured / Non-injured,A0A0R4J0Q9;Q3UM29,A0A0R4J0Q9;Q3UM29,-1.739758855,1.739758855,0.119945818,0.034379679,10,A0A0R4J0Q9;Q3UM29,Cog7,Conserved oligomeric Golgi complex subunit 7,A0A0R4J0Q9_MOUSE;COG7_MOUSE,2,-70.05802803,0.29941972,Injured,Non-injured,";Golgi membrane,nucleolus,Golgi apparatus,Golgi transport complex",;molecular_function,";protein glycosylation,intracellular protein transport,retrograde vesicle-mediated transport, Golgi to ER,Golgi organization,protein localization to organelle,protein localization to Golgi apparatus,protein stabilization"
Injured / Non-injured,Q80UM7,Q80UM7,0.626034447,0.626034447,0.120276478,0.034457036,14,Q80UM7,Mogs,Mannosyl-oligosaccharide glucosidase,MOGS_MOUSE,4,54.33170242,1.543317024,Injured,Non-injured,"endoplasmic reticulum,endoplasmic reticulum membrane,membrane,integral component of membrane,extracellular exosome",mannosyl-oligosaccharide glucosidase activity,oligosaccharide metabolic process
Injured / Non-injured,D3Z041;P41216,D3Z041;P41216,4.485300668,4.485300668,0.120638727,0.034536924,16,D3Z041;P41216,Acsl1,Long-chain-fatty-acid--CoA ligase 1,D3Z041_MOUSE;ACSL1_MOUSE,31,2139.804128,22.39804128,Injured,Non-injured,";mitochondrion,mitochondrial outer membrane,peroxisomal membrane,endoplasmic reticulum membrane,plasma membrane,membrane,integral component of membrane",";long-chain fatty acid-CoA ligase activity,ATP binding,decanoate--CoA ligase activity",";long-chain fatty acid metabolic process,triglyceride metabolic process,response to nutrient,lipid biosynthetic process,response to organic cyclic compound,adiponectin-activated signaling pathway,response to oleic acid,xenobiotic catabolic process,response to drug,long-chain fatty acid import,positive regulation of protein serine/threonine kinase activity"
Injured / Non-injured,P27005,P27005,2.579079396,2.579079396,0.12163737,0.034795072,14,P27005,S100a8,Protein S100-A8,S10A8_MOUSE,3,497.5582676,5.975582676,Injured,Non-injured,"extracellular space,nucleus,cytoplasm,plasma membrane,intermediate filament cytoskeleton,extracellular exosome","calcium ion binding,microtubule binding,zinc ion binding,antioxidant activity,Toll-like receptor 4 binding,arachidonic acid binding,RAGE receptor binding","leukocyte migration involved in inflammatory response,acute inflammatory response,chronic inflammatory response,positive regulation of peptide secretion,autophagy,apoptotic process,activation of cysteine-type endopeptidase activity involved in apoptotic process,response to zinc ion,astrocyte development,peptidyl-cysteine S-nitrosylation,neutrophil chemotaxis,response to lipopolysaccharide,wound healing,innate immune response,response to ethanol,positive regulation of inflammatory response,neutrophil aggregation,cellular oxidant detoxification,positive regulation of intrinsic apoptotic signaling pathway"
Injured / Non-injured,P41317,P41317,2.341508691,2.341508691,0.122599066,0.035000449,14,P41317,Mbl2,Mannose-binding protein C,MBL2_MOUSE,5,406.8323778,5.068323778,Injured,Non-injured,"collagen trimer,extracellular space","receptor binding,calcium ion binding,mannose binding,calcium-dependent protein binding","complement activation, lectin pathway,complement activation, classical pathway,negative regulation of growth of symbiont in host,innate immune response,negative regulation of viral process,positive regulation of phagocytosis,defense response to Gram-positive bacterium,killing by host of symbiont cells"
Injured / Non-injured,Q8R1G6,Q8R1G6,0.648230558,0.648230558,0.122574587,0.035000449,14,Q8R1G6,Pdlim2,PDZ and LIM domain protein 2,PDLI2_MOUSE,4,56.72448162,1.567244816,Injured,Non-injured,"stress fiber,cortical actin cytoskeleton,extracellular exosome","filamin binding,myosin heavy chain binding,metal ion binding,muscle alpha-actinin binding",
