PG.Qvalue,PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
3.94E-72,Ndufs1,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",Q91VD9,NDUS1_MOUSE,"mitochondrion,mitochondrial respiratory chain complex I,mitochondrial intermembrane space,myelin sheath,plasma membrane respiratory chain complex I","apoptotic mitochondrial changes,ATP synthesis coupled electron transport,cellular respiration,ATP metabolic process,regulation of mitochondrial membrane potential,reactive oxygen species metabolic process","NADH dehydrogenase (ubiquinone) activity,electron carrier activity,metal ion binding,iron-sulfur cluster binding,2 iron, 2 sulfur cluster binding,4 iron, 4 sulfur cluster binding",45,41,44,41,43,45,40,39,47,47,47,47,47,47,47,47,2583.081299,1134.055786,2665.74585,1613.008911,2575.710938,2370.491943,794.8712769,1092.057861
4.86E-06,Snx9,Sorting nexin-9,Q91VH2,SNX9_MOUSE,"ruffle,cytoplasm,trans-Golgi network,cytosol,plasma membrane,cytoplasmic vesicle membrane,extrinsic component of cytoplasmic side of plasma membrane,cytoplasmic vesicle,extracellular exosome,clathrin-coated vesicle","mitotic cytokinesis,intracellular protein transport,endocytosis,receptor-mediated endocytosis,endosomal transport,positive regulation of protein oligomerization,cleavage furrow formation,positive regulation of GTPase activity,positive regulation of protein kinase activity,positive regulation of membrane protein ectodomain proteolysis,lipid tube assembly,membrane tubulation","protein binding,1-phosphatidylinositol binding,ubiquitin protein ligase binding,phosphatidylinositol binding,protein homodimerization activity,cadherin binding,Arp2/3 complex binding",4,5,6,5,5,4,5,5,6,6,6,6,6,6,6,6,24.74978065,30.4027729,27.80971146,24.84945107,24.91690254,18.91913986,36.01901245,24.92980385
2.04E-85,Rnh1,Ribonuclease inhibitor,Q91VI7,RINI_MOUSE,"nucleoplasm,cytosol,angiogenin-PRI complex,extracellular exosome","negative regulation of catalytic activity,regulation of angiogenesis",ribonuclease inhibitor activity,29,34,30,32,32,32,34,34,34,34,34,34,34,34,34,34,206.3678436,565.0688477,198.0616913,429.9721375,206.0488892,260.5155945,805.3508301,520.9177856
1.06E-10,Bzw2,Basic leucine zipper and W2 domain-containing protein 2,Q91VK1,BZW2_MOUSE,"cytoplasm,membrane","nervous system development,cell differentiation",cadherin binding,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,22.91536903,49.94332504,15.49042797,22.09408569,17.97038078,16.8415699,19.41117477,11.98401928
4.73E-06,Rbmxl1,"RNA binding motif protein, X-linked-like-1",Q91VM5,RMXL1_MOUSE,"nucleus,nuclear euchromatin,supraspliceosomal complex,extracellular exosome,catalytic step 2 spliceosome","regulation of alternative mRNA splicing, via spliceosome,transcription from RNA polymerase II promoter,mRNA processing,membrane protein ectodomain proteolysis,RNA splicing,positive regulation of transcription from RNA polymerase II promoter,negative regulation of mRNA splicing, via spliceosome,positive regulation of mRNA splicing, via spliceosome,protein homooligomerization,cellular response to interleukin-1","core promoter binding,chromatin binding,RNA binding,mRNA binding,protein binding",2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,41.87515259,119.5996323,13.09023762,33.75074005,25.20777512,11.85760212,90.01766968,54.57800674
3.70E-25,Ppa2,"Inorganic pyrophosphatase 2, mitochondrial",Q91VM9,IPYR2_MOUSE,"mitochondrion,extracellular exosome","protein dephosphorylation,regulation of mitochondrial membrane potential","magnesium ion binding,inorganic diphosphatase activity,protein serine/threonine phosphatase activity",18,18,20,8,20,20,16,20,22,22,22,22,22,22,22,22,102.8908844,53.86378479,124.9302673,25.07832336,130.8894958,102.3394012,39.27825928,47.72613525
3.51E-56,Ddx1,ATP-dependent RNA helicase DDX1,Q91VR5,DDX1_MOUSE,"nucleus,nucleoplasm,nucleolus,cytoplasm,cytosol,cytoplasmic stress granule,membrane,intracellular ribonucleoprotein complex,cleavage body,tRNA-splicing ligase complex","double-strand break repair,transcription, DNA-templated,regulation of transcription, DNA-templated,tRNA splicing, via endonucleolytic cleavage and ligation,mRNA processing,multicellular organism development,response to virus,RNA secondary structure unwinding,DNA duplex unwinding,response to exogenous dsRNA,nucleic acid phosphodiester bond hydrolysis,protein localization to cytoplasmic stress granule","DNA binding,chromatin binding,transcription cofactor activity,RNA binding,double-stranded RNA binding,ATP-dependent RNA helicase activity,nuclease activity,exonuclease activity,protein binding,ATP binding,ATP-dependent helicase activity,poly(A) binding,DNA/RNA helicase activity",17,22,16,15,19,16,22,21,23,23,23,23,23,23,23,23,184.3388367,308.9486389,194.9165039,238.2765045,198.8140564,203.0661316,372.1447144,328.2556458
5.09E-05,Brk1,Protein BRICK1,Q91VR8,BRK1_MOUSE,"cytoskeleton,lamellipodium,SCAR complex,extracellular exosome","in utero embryonic development,actin filament organization,regulation of actin polymerization or depolymerization,positive regulation of cell proliferation,positive regulation of lamellipodium assembly,Rac protein signal transduction,actin cytoskeleton organization,cell motility,protein homotrimerization,positive regulation of Arp2/3 complex-mediated actin nucleation","protein complex binding,Rac GTPase binding",2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,22.20333672,64.37135315,21.92792702,48.49044037,20.21832275,11.67387486,45.76449585,31.52576256
2.05E-35,Cbr4,Carbonyl reductase family member 4,Q91VT4,CBR4_MOUSE,"mitochondrion,mitochondrial matrix,oxidoreductase complex","fatty acid biosynthetic process,daunorubicin metabolic process,doxorubicin metabolic process,protein homotetramerization,protein heterotetramerization,oxidation-reduction process","NAD(P)H dehydrogenase (quinone) activity,NADPH dehydrogenase (quinone) activity,3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity,quinone binding,NADPH binding",10,10,9,10,11,10,10,10,11,11,11,11,11,11,11,11,317.5059509,136.9113617,327.2180176,102.9481354,334.7056274,311.3930359,119.0528412,138.181076
1.40E-32,Sh3bgrl3,SH3 domain-binding glutamic acid-rich-like protein 3,Q91VW3,SH3L3_MOUSE,"cytoplasm,nuclear body,extracellular exosome","cell redox homeostasis,oxidation-reduction process","electron carrier activity,protein disulfide oxidoreductase activity",2,3,2,3,2,2,4,4,4,4,4,4,4,4,4,4,203.9653931,383.5291748,123.0317917,363.034668,136.6682434,180.6896057,416.5224915,176.5090179
3.09E-05,Smap1,Stromal membrane-associated protein 1,Q91VZ6,SMAP1_MOUSE,"cytoplasm,plasma membrane","positive regulation of GTPase activity,positive regulation of erythrocyte differentiation,regulation of clathrin-dependent endocytosis,actin cytoskeleton reorganization","GTPase activator activity,protein binding,clathrin binding,metal ion binding",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30.31772232,31.40869904,23.99263954,35.09225464,26.84380531,42.94194412,55.33499146,37.61439133
2.29E-05,Gldc,"Glycine dehydrogenase (decarboxylating), mitochondrial",Q91W43,GCSP_MOUSE,"nucleus,mitochondrion,plasma membrane,glycine cleavage complex","glycine catabolic process,glycine decarboxylation via glycine cleavage system,response to methylamine,oxidation-reduction process,response to lipoic acid,cellular response to leukemia inhibitory factor","glycine dehydrogenase (decarboxylating) activity,glycine binding,lyase activity,enzyme binding,pyridoxal phosphate binding,protein homodimerization activity,pyridoxal binding",9,8,8,4,9,7,5,8,11,11,11,11,11,11,11,11,29.30172157,22.0880394,35.8626442,8.662810326,23.64409828,21.77827835,11.19281197,19.82506561
2.48E-05,Nmrk1,Nicotinamide riboside kinase 1,Q91W63,NRK1_MOUSE,cellular_component,"NAD biosynthetic process,phosphorylation","ATP binding,metal ion binding,ribosylnicotinamide kinase activity,ribosylnicotinate kinase activity",1,1,2,0,1,1,1,1,2,2,2,2,2,2,2,2,18.93556976,27.06453133,20.47350883,9.317002296,14.10663128,12.6012516,12.47732162,17.33196259
5.39E-40,Ndufs2,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",Q91WD5,NDUS2_MOUSE,"nucleoplasm,mitochondrion,mitochondrial respiratory chain complex I","response to oxidative stress,mitochondrial ATP synthesis coupled electron transport","NADH dehydrogenase (ubiquinone) activity,ubiquitin protein ligase binding,metal ion binding,quinone binding,NAD binding,4 iron, 4 sulfur cluster binding,NADH dehydrogenase activity",25,21,23,22,26,23,23,22,28,28,28,28,28,28,28,28,751.6445313,306.9763794,771.2272339,562.7557373,812.0584717,599.1261597,234.38974,309.7409058
2.90E-41,Ces2c,Acylcarnitine hydrolase,Q91WG0,EST2C_MOUSE,"endoplasmic reticulum,intracellular membrane-bounded organelle",,acylcarnitine hydrolase activity,22,22,23,19,23,21,21,21,23,23,23,23,23,23,23,23,562.6201782,457.3265991,670.4168091,371.5923767,566.927124,501.121582,191.41008,347.68573
2.19E-05,Spryd4,SPRY domain-containing protein 4,Q91WK1,SPRY4_MOUSE,"nucleus,mitochondrion",biological_process,molecular_function,4,4,3,3,5,4,4,2,6,6,6,6,6,6,6,6,9.421746254,12.28901196,11.87764835,11.01234818,11.52071667,10.01259899,9.330485344,3.427772999
2.52E-05,Eif3h,Eukaryotic translation initiation factor 3 subunit H,Q91WK2,EIF3H_MOUSE,"eukaryotic translation initiation factor 3 complex,membrane,extracellular exosome,eukaryotic translation initiation factor 3 complex, eIF3m",translational initiation,"RNA binding,translation initiation factor activity",3,4,4,4,4,2,7,4,8,8,8,8,8,8,8,8,6.650592804,5.640677452,5.281374454,6.771487713,6.751130581,5.544002533,6.805587769,5.911139488
2.59E-11,Gcsh,"Glycine cleavage system H protein, mitochondrial",Q91WK5,GCSH_MOUSE,"mitochondrion,glycine cleavage complex","protein lipoylation,glycine decarboxylation via glycine cleavage system",,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,115.6890335,43.94743347,120.4002457,29.67535782,90.12073517,58.75840378,20.0723877,33.81547928
7.37E-24,Cyp4a12a,Cytochrome P450 4A12A,Q91WL5,CP4CA_MOUSE,"extracellular space,endoplasmic reticulum membrane,organelle membrane","fatty acid metabolic process,oxidation-reduction process","monooxygenase activity,iron ion binding,alkane 1-monooxygenase activity,heme binding,aromatase activity,Requires Ontology",12,10,13,6,11,13,13,12,15,15,15,15,15,15,15,15,111.099144,107.6641846,137.0987091,71.89628601,109.6841583,155.2088165,64.81465149,122.5443649
1.33E-05,Cecr5,Cat eye syndrome critical region protein 5 homolog,Q91WM2,CECR5_MOUSE,mitochondrion,glycerophospholipid biosynthetic process,molecular_function,3,3,3,1,3,2,2,3,3,3,3,3,3,3,3,3,21.52476883,8.268080711,19.36065674,4.060167789,30.02368736,13.40242958,9.579179764,11.26720142
5.38E-20,Kmo,Kynurenine 3-monooxygenase;Isoform 2 of Kynurenine 3-monooxygenase,Q91WN4;Q91WN4-2,KMO_MOUSE,"mitochondrion,mitochondrial outer membrane,mitochondrial inner membrane,integral component of membrane,extracellular exosome;","NAD biosynthetic process,response to salt stress,tryptophan catabolic process to kynurenine,NAD metabolic process,quinolinate biosynthetic process,secondary metabolite biosynthetic process,oxidation-reduction process,kynurenine metabolic process;","kynurenine 3-monooxygenase activity,NAD(P)H oxidase activity,flavin adenine dinucleotide binding,FAD binding;",16,12,15,9,17,16,10,13,18,18,18,18,18,18,18,18,210.2207336,83.86458588,227.0668182,74.95018768,230.4970093,208.7293549,42.77548218,85.32215118
3.08E-15,Yars,"Tyrosine--tRNA ligase, cytoplasmic",Q91WQ3,SYYC_MOUSE,"cytosol,nuclear body,aminoacyl-tRNA synthetase multienzyme complex,methionyl glutamyl tRNA synthetase complex","tRNA aminoacylation for protein translation,tyrosyl-tRNA aminoacylation","tRNA binding,RNA binding,tyrosine-tRNA ligase activity,ATP binding",16,17,15,13,15,15,16,17,18,18,18,18,18,18,18,18,43.94960022,64.77625275,49.48328018,49.87337112,41.10010529,43.24276733,65.10591888,56.20179749
2.75E-05,Calml4,Calmodulin-like protein 4,Q91WQ9,CALL4_MOUSE,,,calcium ion binding,3,4,3,1,5,3,4,4,6,6,6,6,6,6,6,6,94.6157074,82.64518738,87.97135162,48.84643555,98.30883789,76.87339783,61.1963768,71.77850342
2.10E-55,Akr1c21,Aldo-keto reductase family 1 member C21,Q91WR5,AK1CL_MOUSE,"cytosol,extracellular exosome","steroid biosynthetic process,oxidation-reduction process","alditol:NADP+ 1-oxidoreductase activity,aldo-keto reductase (NADP) activity,steroid binding,oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor,phenanthrene 9,10-monooxygenase activity,carboxylic acid binding,bile acid binding,steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor,androsterone dehydrogenase activity,5alpha-androstane-3beta,17beta-diol dehydrogenase activity,androsterone dehydrogenase (B-specific) activity,ketosteroid monooxygenase activity,trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity,NADP+ binding,NADPH binding,17-beta-ketosteroid reductase activity,17-beta-hydroxysteroid dehydrogenase (NADP+) activity,lithocholic acid binding",23,23,23,14,23,23,22,23,23,23,23,23,23,23,23,23,1217.078369,751.3453369,1189.896729,197.4718781,1269.907227,1242.195801,405.8634949,819.7686768
3.26E-43,Cisd1,CDGSH iron-sulfur domain-containing protein 1,Q91WS0,CISD1_MOUSE,"mitochondrion,mitochondrial outer membrane,integral component of membrane,extracellular exosome",regulation of cellular respiration,"iron ion binding,identical protein binding,2 iron, 2 sulfur cluster binding",10,10,12,10,12,10,10,10,12,12,12,12,12,12,12,12,579.9794922,309.559845,674.1833496,393.7497559,666.1676636,490.9833374,193.0905762,261.0978088
8.74E-41,Akr1c14,3-alpha-hydroxysteroid dehydrogenase type 1,Q91WT7,Q91WT7_MOUSE,cellular_component,"hippocampus development,oxidation-reduction process",androsterone dehydrogenase activity,19,9,19,8,18,19,13,9,20,20,20,20,20,20,20,20,935.8640137,162.8068237,914.7233276,125.1954498,823.5264282,916.2399292,118.004776,90.72979736
1.14E-24,Cbs,Cystathionine beta-synthase;Isoform 2 of Cystathionine beta-synthase,Q91WT9;Q91WT9-2,CBS_MOUSE,"nucleus,cytoplasm,cytosol;","endochondral ossification,blood vessel remodeling,cysteine biosynthetic process from serine,L-serine metabolic process,superoxide metabolic process,cysteine biosynthetic process via cystathionine,cysteine biosynthetic process,transsulfuration,cerebellum morphogenesis,regulation of cGMP metabolic process,negative regulation of apoptotic process,homocysteine catabolic process,regulation of JUN kinase activity,homocysteine metabolic process,regulation of blood vessel size,response to folic acid,oxidation-reduction process,maternal process involved in female pregnancy,cartilage development involved in endochondral bone morphogenesis,hydrogen sulfide biosynthetic process,cellular response to hypoxia;","cystathionine beta-synthase activity,oxygen binding,enzyme binding,heme binding,pyridoxal phosphate binding,ubiquitin protein ligase binding,identical protein binding,protein homodimerization activity,metal ion binding,nitrite reductase (NO-forming) activity,carbon monoxide binding,nitric oxide binding,modified amino acid binding,S-adenosyl-L-methionine binding;",12,9,11,4,11,11,4,5,13,13,13,13,13,13,13,13,365.501709,80.91270447,237.2230988,44.97424316,300.418396,286.7159729,36.08277512,63.68811798
7.69E-47,Ces1f,Carboxylesterase 1F,Q91WU0,CES1F_MOUSE,"endoplasmic reticulum,lipid particle,cytosol",short-chain fatty acid catabolic process,carboxylic ester hydrolase activity,45,42,47,41,47,47,34,44,50,50,50,50,50,50,50,50,752.0934448,463.8935547,829.817688,555.925293,726.3769531,809.4794312,235.2834167,319.2976685
3.61E-21,As3mt,Arsenite methyltransferase,Q91WU5,AS3MT_MOUSE,"mitochondrion,cytosol","toxin metabolic process,arsonoacetate metabolic process,methylation,response to arsenic-containing substance","arsenite methyltransferase activity,methylarsonite methyltransferase activity",16,17,16,8,15,15,16,17,17,17,17,17,17,17,17,17,162.7539978,214.5703278,183.6572723,75.34703827,182.2089081,150.4665222,194.9358215,223.5801697
0.001232185,Dr1,Protein Dr1,Q91WV0,NC2B_MOUSE,"nucleus,Ada2/Gcn5/Ada3 transcription activator complex","transcription, DNA-templated,regulation of transcription, DNA-templated,histone H3 acetylation","DNA binding,protein binding,TBP-class protein binding,protein heterodimerization activity",0,1,0,1,1,2,2,1,2,2,2,2,2,2,2,2,22.26723671,51.74921417,23.72777748,31.80438995,16.95007324,21.95178413,27.54289055,17.63979721
2.19E-55,Slc3a1,Neutral and basic amino acid transport protein rBAT,Q91WV7,SLC31_MOUSE,"mitochondrial inner membrane,vacuolar membrane,integral component of plasma membrane,brush border membrane,extracellular exosome","carbohydrate metabolic process,amino acid transport","catalytic activity,protein binding,protein heterodimerization activity",23,16,24,20,24,21,17,16,25,25,25,25,25,25,25,25,464.0649414,228.0843353,464.2113342,352.8173218,469.02005,394.5021057,137.0190735,171.6165619
1.78E-72,Umod,Uromodulin,Q91X17,UROM_MOUSE,"spindle pole,cilium,basolateral plasma membrane,apical plasma membrane,anchored component of membrane,ciliary membrane,extracellular exosome","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,leukocyte cell-cell adhesion,excretion,chemical homeostasis,metanephric ascending thin limb development,metanephric distal convoluted tubule development,metanephric thick ascending limb development,neutrophil migration,regulation of ion homeostasis","calcium ion binding,IgG binding",20,22,15,16,18,18,24,21,24,24,24,24,24,24,24,24,560.2210693,3585.233643,441.3001709,398.0961304,465.421875,395.8487244,6073.183105,2633.490723
7.26E-50,Dcxr,L-xylulose reductase,Q91X52,DCXR_MOUSE,"nucleus,cytoplasmic microtubule,microvillus,brush border,apical plasma membrane,extracellular exosome","xylulose metabolic process,glucose metabolic process,NADP metabolic process,D-xylose metabolic process,protein homotetramerization,oxidation-reduction process","oxidoreductase activity, acting on CH-OH group of donors,oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor,identical protein binding,L-xylulose reductase (NADP+) activity",12,13,13,6,14,12,11,13,14,14,14,14,14,14,14,14,465.556366,230.0908508,470.7996216,134.8588257,512.6189575,440.1171875,143.1606598,209.9077148
5.15E-48,Hpx,Hemopexin,Q91X72,HEMO_MOUSE,"extracellular space,cell,extracellular exosome,blood microparticle","positive regulation of immunoglobulin production,positive regulation of humoral immune response mediated by circulating immunoglobulin,cellular iron ion homeostasis,heme transport,hemoglobin metabolic process,heme metabolic process,positive regulation of tyrosine phosphorylation of STAT protein,regulation of protein metabolic process,positive regulation of response to interferon-gamma,positive regulation of interferon-gamma-mediated signaling pathway","heme transporter activity,heme binding,metal ion binding",29,26,23,30,21,25,29,28,34,34,34,34,34,34,34,34,2040.043945,2403.564941,1149.768921,15747.36621,1152.403687,2275.670654,3885.726807,2390.675049
4.29E-30,Qprt,Nicotinate-nucleotide pyrophosphorylase [carboxylating],Q91X91,NADC_MOUSE,"cytoplasm,extracellular exosome","NAD biosynthetic process,quinolinate catabolic process,protein oligomerization","nicotinate-nucleotide diphosphorylase (carboxylating) activity,protein homodimerization activity",15,15,16,5,16,16,16,15,17,17,17,17,17,17,17,17,132.1121063,113.741478,141.6091309,19.80012131,138.0266876,137.0393829,103.3734436,125.7224274
2.13E-05,Vps36,Vacuolar protein-sorting-associated protein 36,Q91XD6,VPS36_MOUSE,"ESCRT II complex,nucleus,lysosome,endosome,late endosome,cytosol,late endosome membrane,extracellular exosome","transcription, DNA-templated,regulation of transcription, DNA-templated,endosomal transport,protein targeting to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","protein C-terminus binding,phosphatidylinositol-3-phosphate binding,ubiquitin binding",3,5,4,3,4,4,6,5,6,6,6,6,6,6,6,6,24.24643326,34.72439575,29.70912361,30.34815979,30.997715,28.59218979,38.81555557,25.77409554
1.17E-48,Glyat,Glycine N-acyltransferase,Q91XE0,GLYAT_MOUSE,"mitochondrion,extracellular exosome","glycine metabolic process,biological_process,response to toxic substance,monocarboxylic acid metabolic process","glycine N-acyltransferase activity,glycine N-benzoyltransferase activity",29,28,25,25,29,29,27,28,30,30,30,30,30,30,30,30,2116.401611,1282.736938,2101.891357,794.8436279,2253.157715,1981.773071,778.7458496,1203.327881
2.88E-43,Acy3,N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming),Q91XE4,ACY3_MOUSE,"cytoplasm,membrane,apical plasma membrane,extracellular exosome",metabolic process,"aminoacylase activity,protein binding,hydrolase activity, acting on ester bonds,identical protein binding,metal ion binding",27,29,28,21,28,28,26,27,29,29,29,29,29,29,29,29,11286.69727,5852.21582,12520.33008,1629.181641,11078.88574,12144.64551,3047.00293,4861.207031
8.36E-07,Pnpo,Pyridoxine-5'-phosphate oxidase,Q91XF0,PNPO_MOUSE,"nucleoplasm,cytosol,extracellular exosome","pyridoxine biosynthetic process,pyridoxal phosphate biosynthetic process,oxidation-reduction process","pyridoxamine-phosphate oxidase activity,FMN binding,pyridoxal phosphate binding,protein homodimerization activity",3,4,4,2,4,3,3,3,4,4,4,4,4,4,4,4,118.5033112,58.94358063,117.0233383,26.22271729,115.957077,131.9421844,44.70239639,64.99636078
1.68E-48,Spr,Sepiapterin reductase,Q91XH5,Q91XH5_MOUSE,,,,21,20,21,21,21,21,20,21,21,21,21,21,21,21,21,21,554.3932495,527.3273315,580.6077271,244.5285034,566.2501831,567.4486694,506.3855896,511.6417542
2.68E-28,Lrg1,Leucine-rich HEV glycoprotein,Q91XL1,Q91XL1_MOUSE,"extracellular space,intracellular membrane-bounded organelle,extracellular exosome","positive regulation of endothelial cell proliferation,positive regulation of transforming growth factor beta receptor signaling pathway,positive regulation of angiogenesis,brown fat cell differentiation",transforming growth factor beta receptor binding,5,7,4,6,3,5,6,7,7,7,7,7,7,7,7,7,129.0113525,311.3820801,64.40057373,2363.675293,66.07278442,144.1444702,656.6790771,471.4172058
2.09E-09,Pip4k2c,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma,Q91XU3,PI42C_MOUSE,"autophagosome,membrane,extracellular exosome","regulation of autophagy,phosphatidylinositol phosphorylation,positive regulation of autophagosome assembly","ATP binding,1-phosphatidylinositol-5-phosphate 4-kinase activity,identical protein binding",6,6,6,6,7,5,6,6,7,7,7,7,7,7,7,7,70.24196625,72.77849579,64.19496155,30.26591873,95.07015991,48.94427109,85.12837982,62.74853516
6.54E-07,Basp1,Brain acid soluble protein 1,Q91XV3,BASP1_MOUSE,"nucleus,cytoplasm,plasma membrane,nuclear speck,cell junction,growth cone,vesicle,extracellular exosome,COP9 signalosome","substantia nigra development,negative regulation of transcription, DNA-templated,glomerular visceral epithelial cell differentiation","transcription corepressor activity,protein binding,protein domain specific binding,transcription regulatory region DNA binding",2,2,0,3,1,2,2,1,3,3,3,3,3,3,3,3,3.697422743,4.62429142,3.663108587,10.67734337,3.595305443,5.400260925,8.775406837,4.437703133
4.31E-33,Aldob,Fructose-bisphosphate aldolase B,Q91Y97,ALDOB_MOUSE,"microtubule organizing center,centriolar satellite,extracellular exosome","fructose metabolic process,glycolytic process,NADH oxidation,fructose 1,6-bisphosphate metabolic process,positive regulation of ATPase activity,glycolytic process through fructose-6-phosphate,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate,glycolytic process through fructose-1-phosphate,vacuolar proton-transporting V-type ATPase complex assembly","fructose-bisphosphate aldolase activity,cytoskeletal protein binding,identical protein binding,ATPase binding,fructose-1-phosphate aldolase activity,fructose binding",38,39,39,31,40,41,37,37,43,43,43,43,43,43,43,43,9364.647461,8190.915527,9898.705078,1436.390259,9505.598633,9689.283203,4583.05957,7702.331055
4.68E-66,Atp6v1b1,"ATPase, H+ transporting, lysosomal V1 subunit B1",Q91YH6,Q91YH6_MOUSE,"cytoplasm,cytosol,microvillus,membrane,basolateral plasma membrane,apical plasma membrane,lateral plasma membrane,vacuolar proton-transporting V-type ATPase complex,proton-transporting V-type ATPase, V1 domain,extracellular exosome,extrinsic component of synaptic vesicle membrane","ossification,regulation of pH,excretion,sensory perception of sound,ATP hydrolysis coupled proton transport,proton transport,pH reduction,ATP metabolic process,calcium ion homeostasis,inner ear morphogenesis","ATP binding,hydrogen ion transmembrane transporter activity,hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances,protein complex binding",23,19,20,14,23,21,18,18,24,24,24,24,24,24,24,24,268.5162354,125.3720474,274.2289429,127.6791153,275.893219,285.3080139,133.3426971,139.9569244
3.29E-44,Asl,Argininosuccinate lyase,Q91YI0,ARLY_MOUSE,"cytoplasm,extracellular exosome","urea cycle,cellular amino acid metabolic process,locomotory behavior,post-embryonic development,ammonia assimilation cycle,arginine biosynthetic process via ornithine","argininosuccinate lyase activity,identical protein binding",30,26,29,19,30,28,28,28,30,30,30,30,30,30,30,30,721.8668823,465.9451599,750.9421997,86.38082123,803.2589722,789.4282837,387.3430481,511.7067261
1.60E-12,Snx4,Sorting nexin-4,Q91YJ2,SNX4_MOUSE,"cytoplasm,endosome,cytoplasmic dynein complex,plasma membrane,membrane,extrinsic component of membrane,SNARE complex,early endosome membrane,protein complex","endocytosis,protein transport,vesicle organization,endocytic recycling,positive regulation of histamine secretion by mast cell","epidermal growth factor receptor binding,insulin receptor binding,phosphatidylinositol binding,transferrin receptor binding,leptin receptor binding",3,5,2,3,4,3,5,4,5,5,5,5,5,5,5,5,21.23628426,42.81916428,23.98446274,27.2996788,34.27507782,23.15817833,51.67536926,37.41834641
2.66E-05,Bag2,BAG family molecular chaperone regulator 2,Q91YN9,BAG2_MOUSE,cellular_component,"protein folding,protein metabolic process,regulation of catalytic activity","adenyl-nucleotide exchange factor activity,identical protein binding,chaperone binding",1,2,1,2,3,1,4,3,5,5,5,5,5,5,5,5,6.513767242,9.163918495,7.666193008,6.709948063,7.454175949,5.938534737,18.14052963,9.515769005
