Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,Q922J9;Q922J9-2;Q922J9-3;Q922J9-4,Q922J9;Q922J9-2;Q922J9-3;Q922J9-4,-0.280681724,0.280681724,0.045341975,0.010112239,16,Q922J9;Q922J9-2;Q922J9-3;Q922J9-4,Far1,Fatty acyl-CoA reductase 1;Isoform 2 of Fatty acyl-CoA reductase 1;Isoform 3 of Fatty acyl-CoA reductase 1;Isoform 4 of Fatty acyl-CoA reductase 1,FACR1_MOUSE,5,-17.67980667,0.823201933,Injured,Non-injured,"peroxisome,peroxisomal membrane,integral component of peroxisomal membrane;;;","fatty-acyl-CoA reductase (alcohol-forming) activity,Requires Ontology;;;","ether lipid biosynthetic process,wax biosynthetic process,long-chain fatty-acyl-CoA metabolic process,glycerophospholipid biosynthetic process,oxidation-reduction process;;;"
Injured / Non-injured,P08122,P08122,1.541814119,1.541814119,0.045393553,0.010119192,12,P08122,Col4a2,Collagen alpha-2(IV) chain,CO4A2_MOUSE,7,191.1603934,2.911603934,Injured,Non-injured,"extracellular region,collagen type IV trimer,basement membrane,extracellular space,extracellular matrix,extracellular exosome",extracellular matrix structural constituent,"angiogenesis,transcription, DNA-templated,negative regulation of angiogenesis,extracellular matrix organization,endodermal cell differentiation,collagen-activated tyrosine kinase receptor signaling pathway,cellular response to transforming growth factor beta stimulus"
Injured / Non-injured,P51437,P51437,1.329089538,1.329089538,0.045690939,0.01018091,12,P51437,Camp,Cathelicidin antimicrobial peptide,CAMP_MOUSE,3,151.2440687,2.512440687,Injured,Non-injured,"extracellular space,specific granule,cell projection,extracellular exosome",,"positive regulation of protein phosphorylation,innate immune response in mucosa,positive regulation of cell proliferation,antibacterial humoral response,defense response to bacterium,negative regulation of growth of symbiont in host,negative regulation of growth of symbiont on or near host surface,innate immune response,positive regulation of angiogenesis,defense response to Gram-negative bacterium,defense response to Gram-positive bacterium,killing by host of symbiont cells,Requires Ontology,cellular response to lipopolysaccharide,cellular response to peptidoglycan,cellular response to interleukin-1,cellular response to interleukin-6,cellular response to tumor necrosis factor"
Injured / Non-injured,A0A140LJL0;P35762,A0A140LJL0;P35762,-0.338333794,0.338333794,0.045776698,0.010190863,16,A0A140LJL0;P35762,Cd81,CD81 antigen (Fragment);CD81 antigen,A0A140LJL0_MOUSE;CD81_MOUSE,2,-20.90457219,0.790954278,Injured,Non-injured,";immunological synapse,integral component of plasma membrane,focal adhesion,membrane,basolateral plasma membrane,vesicle,extracellular exosome",";virus receptor activity,protein binding,MHC class II protein complex binding,transferrin receptor binding",";activation of MAPK activity,cell surface receptor signaling pathway,protein localization,positive regulation of cell proliferation,positive regulation of cell growth,positive regulation of B cell proliferation,receptor internalization,regulation of protein stability,positive regulation of 1-phosphatidylinositol 4-kinase activity,positive regulation of transcription from RNA polymerase II promoter,viral entry into host cell,positive regulation of peptidyl-tyrosine phosphorylation,protein localization to lysosome,cellular response to low-density lipoprotein particle stimulus,positive regulation of protein catabolic process in the vacuole,regulation of cell motility"
Injured / Non-injured,B7ZC24;Q91W39,B7ZC24;Q91W39,0.425131883,0.425131883,0.045766335,0.010190863,14,B7ZC24;Q91W39,Ncoa5,Nuclear receptor coactivator 5,B7ZC24_MOUSE;NCOA5_MOUSE,5,34.26952383,1.342695238,Injured,Non-injured,";extracellular space,nucleus,actin cytoskeleton",";chromatin binding,RNA binding",";transcription, DNA-templated,regulation of transcription, DNA-templated,glucose homeostasis,negative regulation of insulin receptor signaling pathway"
Injured / Non-injured,P07724,P07724,1.415630425,1.415630425,0.045904607,0.010214753,16,P07724,Alb,Serum albumin,ALBU_MOUSE,63,166.7762852,2.667762852,Injured,Non-injured,"extracellular region,extracellular space,nucleus,cytoplasm,endoplasmic reticulum,Golgi apparatus,myelin sheath,protein complex,extracellular exosome,blood microparticle","DNA binding,fatty acid binding,drug binding,toxic substance binding,pyridoxal phosphate binding,identical protein binding,metal ion binding,chaperone binding,oxygen binding","retina homeostasis,transport,cellular response to starvation,hemolysis by symbiont of host erythrocytes,negative regulation of apoptotic process,maintenance of mitochondrion location"
Injured / Non-injured,Q9CXS4,Q9CXS4,-0.180159031,0.180159031,0.046078866,0.010248932,16,Q9CXS4,Cenpv,Centromere protein V,CENPV_MOUSE,9,-11.73943004,0.8826057,Injured,Non-injured,"kinetochore,condensed chromosome kinetochore,nucleus,nucleoplasm,cytosol,microtubule cytoskeleton,spindle midzone","molecular_function,carbon-sulfur lyase activity","ameboidal-type cell migration,cell cycle,metabolic process,pericentric heterochromatin assembly,positive regulation of cytokinesis,regulation of chromosome organization,centromere complex assembly,cell division"
Injured / Non-injured,Q9Z0Y1,Q9Z0Y1,0.182318238,0.182318238,0.04625644,0.010283816,16,Q9Z0Y1,Dctn3,Dynactin subunit 3,DCTN3_MOUSE,8,13.47057576,1.134705758,Injured,Non-injured,"condensed chromosome kinetochore,nucleolus,centrosome,spindle,cytosol,dynactin complex,microtubule,microtubule associated complex,midbody,cleavage furrow,perinuclear region of cytoplasm",molecular_function,"cytokinesis,microtubule-based process"
Injured / Non-injured,Q8BWQ6,Q8BWQ6,0.816130242,0.816130242,0.046640796,0.010364621,12,Q8BWQ6,NaN,UPF0505 protein C16orf62 homolog,CP062_MOUSE,13,76.06769685,1.760676969,Injured,Non-injured,"early endosome,integral component of membrane",molecular_function,"Golgi to plasma membrane transport,protein transport"
Injured / Non-injured,Q921I1,Q921I1,1.437159061,1.437159061,0.047005847,0.010441066,16,Q921I1,Tf,Serotransferrin,TRFE_MOUSE,57,170.7871092,2.707871092,Injured,Non-injured,"extracellular region,extracellular space,endosome,early endosome,late endosome,clathrin-coated pit,basal plasma membrane,cell surface,membrane,apical plasma membrane,vesicle coat,endocytic vesicle,extrinsic component of external side of plasma membrane,cytoplasmic vesicle,vesicle,basal part of cell,perinuclear region of cytoplasm,recycling endosome,extracellular exosome,blood microparticle,dense body,HFE-transferrin receptor complex","protein binding,ferrous iron binding,ferric iron binding,ferric iron transmembrane transporter activity,transferrin receptor binding","iron ion transport,cellular iron ion homeostasis,actin filament organization,activation of JUN kinase activity,ferric iron transport,osteoclast differentiation,positive regulation of phosphorylation,positive regulation of bone resorption,positive regulation of transcription, DNA-templated,positive regulation of receptor-mediated endocytosis,SMAD protein signal transduction,ERK1 and ERK2 cascade,cellular response to iron ion,ferrous iron import across plasma membrane,positive regulation of cell motility"
Injured / Non-injured,P11862,P11862,-0.413534176,0.413534176,0.047131016,0.010464183,16,P11862,Gas2,Growth arrest-specific protein 2,GAS2_MOUSE,16,-24.92180745,0.750781925,Injured,Non-injured,"cytoplasm,cytoskeleton,membrane",microtubule binding,"apoptotic process,cell cycle arrest,regulation of cell shape"
Injured / Non-injured,Q8BY87-2,Q8BY87-2,0.422992375,0.422992375,0.047638486,0.01057212,12,Q8BY87-2,Usp47,Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 47,UBP47_MOUSE,8,34.07055052,1.340705505,Injured,Non-injured,,,
Injured / Non-injured,O35382,O35382,0.344530837,0.344530837,0.04898323,0.01086569,16,O35382,Exoc4,Exocyst complex component 4,EXOC4_MOUSE,13,26.97379977,1.269737998,Injured,Non-injured,"exocyst,cytoplasm,plasma membrane,microvillus,membrane,midbody,growth cone membrane,myelin sheath abaxonal region,synapse","protein binding,Ral GTPase binding,PDZ domain binding,protein N-terminus binding","protein targeting to membrane,exocytosis,Golgi to plasma membrane transport,vesicle targeting,vesicle docking involved in exocytosis,chemical synaptic transmission,paraxial mesoderm formation,membrane organization"
Injured / Non-injured,P26231,P26231,0.278222408,0.278222408,0.049144809,0.010896659,16,P26231,Ctnna1,Catenin alpha-1,CTNA1_MOUSE,43,21.26997563,1.212699756,Injured,Non-injured,"acrosomal vesicle,Golgi apparatus,cytosol,plasma membrane,cell-cell junction,adherens junction,cell-cell adherens junction,zonula adherens,focal adhesion,intercalated disc,actin cytoskeleton,catenin complex,flotillin complex,lamellipodium,cell junction,intracellular membrane-bounded organelle","RNA binding,structural molecule activity,protein binding,beta-catenin binding,vinculin binding,identical protein binding,gamma-catenin binding,cadherin binding,protein heterodimerization activity,actin filament binding","ovarian follicle development,actin filament organization,establishment or maintenance of cell polarity,negative regulation of neuroblast proliferation,aging,male gonad development,gap junction assembly,axon regeneration,cellular protein localization,regulation of cell proliferation,odontogenesis of dentin-containing tooth,negative regulation of apoptotic process,apical junction assembly,response to estrogen,positive regulation of smoothened signaling pathway,protein heterooligomerization,cellular response to indole-3-methanol,epithelial cell-cell adhesion,negative regulation of cell motility,negative regulation of integrin-mediated signaling pathway,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,positive regulation of extrinsic apoptotic signaling pathway in absence of ligand"
Injured / Non-injured,E0CYV0;E9PWE0;F7D432;P23506;P23506-2,E0CYV0;E9PWE0;F7D432;P23506;P23506-2,-0.728607516,0.728607516,0.049224678,0.010909491,14,E0CYV0;E9PWE0;F7D432;P23506;P23506-2,Pcmt1,Protein-L-isoaspartate O-methyltransferase;Protein-L-isoaspartate O-methyltransferase;Protein-L-isoaspartate O-methyltransferase (Fragment);Protein-L-isoaspartate(D-aspartate) O-methyltransferase;Isoform 2 of Protein-L-isoaspartate(D-aspartate) O-methyltransferase,E0CYV0_MOUSE;E9PWE0_MOUSE;F7D432_MOUSE;PIMT_MOUSE;PIMT_MOUSE,7,-39.65138845,0.603486115,Injured,Non-injured,;;;cytoplasm;,;;;protein-L-isoaspartate (D-aspartate) O-methyltransferase activity;,;;;protein methylation;
Injured / Non-injured,A2AIU6;A2AIU7;A2AIU8;G3UZ49;Q00288,A2AIU6;A2AIU7;A2AIU8;G3UZ49;Q00288,0.416906287,0.416906287,0.049635818,0.010995697,8,A2AIU6;A2AIU7;A2AIU8;G3UZ49;Q00288,Pax8,Paired box protein Pax-8 (Fragment);Paired box protein Pax-8 (Fragment);Paired box protein Pax-8 (Fragment);Paired box protein Pax-8;Paired box protein Pax-8,A2AIU6_MOUSE;A2AIU7_MOUSE;A2AIU8_MOUSE;G3UZ49_MOUSE;PAX8_MOUSE,2,33.50615792,1.335061579,Injured,Non-injured,";;;;nucleus,nucleoplasm,transcription factor complex",";;;;RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II core promoter sequence-specific DNA binding,transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding,DNA binding,transcription factor activity, sequence-specific DNA binding,protein binding,transcription regulatory region DNA binding",";;;;urogenital system development,metanephros development,branching involved in ureteric bud morphogenesis,mesonephros development,ventricular septum development,mesenchymal to epithelial transition involved in metanephros morphogenesis,transcription, DNA-templated,regulation of transcription, DNA-templated,transcription from RNA polymerase II promoter,sulfur compound metabolic process,central nervous system development,animal organ morphogenesis,negative regulation of cardiac muscle cell apoptotic process,cell differentiation,thyroid gland development,pronephric field specification,inner ear morphogenesis,regulation of apoptotic process,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter,pronephros development,cellular response to gonadotropin stimulus,otic vesicle development,S-shaped body morphogenesis,kidney epithelium development,positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,mesonephric tubule development,metanephric distal convoluted tubule development,metanephric comma-shaped body morphogenesis,metanephric S-shaped body morphogenesis,metanephric nephron tubule formation,negative regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis,regulation of metanephric nephron tubule epithelial cell differentiation,positive regulation of branching involved in ureteric bud morphogenesis,negative regulation of mesenchymal cell apoptotic process involved in metanephros development,negative regulation of apoptotic process involved in metanephric collecting duct development,negative regulation of apoptotic process involved in metanephric nephron tubule development,positive regulation of metanephric DCT cell differentiation,positive regulation of thyroid hormone generation,regulation of thyroid-stimulating hormone secretion"
Injured / Non-injured,D3Z2J6;Q9D710,D3Z2J6;Q9D710,-0.45370715,0.45370715,0.050228043,0.011121924,16,D3Z2J6;Q9D710,Tmx2,Thioredoxin-related transmembrane protein 2,D3Z2J6_MOUSE;TMX2_MOUSE,4,-26.98357949,0.730164205,Injured,Non-injured,";cellular_component,cell,integral component of membrane",;molecular_function,";biological_process,cell redox homeostasis"
Injured / Non-injured,Q9R1T4;Q9R1T4-2;Q9R1T4-3,Q9R1T4;Q9R1T4-2;Q9R1T4-3,0.432009431,0.432009431,0.050421778,0.01115984,16,Q9R1T4;Q9R1T4-2;Q9R1T4-3,6-Sep,Septin-6;Isoform I of Septin-6;Isoform V of Septin-6,SEPT6_MOUSE,2,34.91113535,1.349111353,Injured,Non-injured,"condensed chromosome kinetochore,spindle,septin ring,synaptic vesicle,midbody,septin complex,cleavage furrow,septin collar,axon terminus,sperm annulus;;","protein binding,GTP binding;;","cell cycle,spermatogenesis,cell differentiation,cell division;;"
Injured / Non-injured,A0A0R4J085;A0A0R4J1F6;Q3UHZ7;Q91YN5;Q91YN5-2;Q91YN5-3,A0A0R4J085;A0A0R4J1F6;Q3UHZ7;Q91YN5;Q91YN5-2;Q91YN5-3,0.397533505,0.397533505,0.050685224,0.011213145,16,A0A0R4J085;A0A0R4J1F6;Q3UHZ7;Q91YN5;Q91YN5-2;Q91YN5-3,Uap1,UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylhexosamine pyrophosphorylase;Isoform AGX1 of UDP-N-acetylhexosamine pyrophosphorylase;Isoform 3 of UDP-N-acetylhexosamine pyrophosphorylase,A0A0R4J085_MOUSE;A0A0R4J1F6_MOUSE;Q3UHZ7_MOUSE;UAP1_MOUSE;UAP1_MOUSE;UAP1_MOUSE,11,31.72539495,1.317253949,Injured,Non-injured,";;;nucleoplasm,cytosol,plasma membrane;;",";;;UDP-N-acetylglucosamine diphosphorylase activity,identical protein binding;;",;;;UDP-N-acetylglucosamine biosynthetic process;;
Injured / Non-injured,P48758,P48758,0.29178577,0.29178577,0.051002588,0.011278325,16,P48758,Cbr1,Carbonyl reductase [NADPH] 1,CBR1_MOUSE,19,22.41546006,1.224154601,Injured,Non-injured,"cytoplasm,extracellular exosome,extracellular vesicle","carbonyl reductase (NADPH) activity,oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor,15-hydroxyprostaglandin dehydrogenase (NADP+) activity,prostaglandin-E2 9-reductase activity","drug metabolic process,vitamin K metabolic process,oxidation-reduction process"
Injured / Non-injured,A2ARI0;Q8C0L0,A2ARI0;Q8C0L0,0.948993521,0.948993521,0.051099597,0.011294742,10,A2ARI0;Q8C0L0,Tmx4,Thioredoxin-related transmembrane protein 4,A2ARI0_MOUSE;TMX4_MOUSE,2,93.05253805,1.93052538,Injured,Non-injured,";endoplasmic reticulum,integral component of membrane",;protein disulfide isomerase activity,";protein folding,response to endoplasmic reticulum stress,cell redox homeostasis,oxidation-reduction process"
Injured / Non-injured,Q9JKB1,Q9JKB1,0.140122428,0.140122428,0.051548927,0.011388983,16,Q9JKB1,Uchl3,Ubiquitin carboxyl-terminal hydrolase isozyme L3,UCHL3_MOUSE,13,10.19986282,1.101998628,Injured,Non-injured,"nucleus,cytoplasm,cytosol,extracellular exosome","thiol-dependent ubiquitin-specific protease activity,peptidase activity,ubiquitin binding,ubiquitinyl hydrolase activity","ubiquitin-dependent protein catabolic process,adult walking behavior,protein deubiquitination,protein catabolic process,cellular response to insulin stimulus,eating behavior,positive regulation of fat cell differentiation,retina development in camera-type eye"
Injured / Non-injured,G3X977;Q61703,G3X977;Q61703,1.28854632,1.28854632,0.051742504,0.011426662,16,G3X977;Q61703,Itih2,"Inter-alpha trypsin inhibitor, heavy chain 2;Inter-alpha-trypsin inhibitor heavy chain H2",G3X977_MOUSE;ITIH2_MOUSE,15,144.2817897,2.442817897,Injured,Non-injured,";extracellular space,extracellular exosome,blood microparticle",;serine-type endopeptidase inhibitor activity,";negative regulation of endopeptidase activity,hyaluronan metabolic process"
Injured / Non-injured,A0A087WS96;Q8BG73,A0A087WS96;Q8BG73,-0.349293814,0.349293814,0.051789876,0.011429628,16,A0A087WS96;Q8BG73,Sh3bgrl2,SH3 domain-binding glutamic acid-rich-like protein;SH3 domain-binding glutamic acid-rich-like protein 2,A0A087WS96_MOUSE;SH3L2_MOUSE,4,-21.50317611,0.784968239,Injured,Non-injured,";nucleoplasm,cytoplasm,nuclear membrane,extracellular exosome",";protein binding,SH3 domain binding",;biological_process
Injured / Non-injured,Q8C4U3,Q8C4U3,1.661352797,1.661352797,0.051802024,0.011429628,12,Q8C4U3,Sfrp1,Secreted frizzled-related protein 1,SFRP1_MOUSE,3,216.3129884,3.163129884,Injured,Non-injured,"proteinaceous extracellular matrix,extracellular space,intracellular,cytosol,plasma membrane,cell surface,integral component of membrane,extracellular matrix,extracellular exosome","cysteine-type endopeptidase activity,G-protein coupled receptor activity,frizzled binding,protein binding,drug binding,heparin binding,Wnt-protein binding,identical protein binding,Wnt-activated receptor activity","osteoblast differentiation,ureteric bud development,somitogenesis,neural tube closure,hematopoietic progenitor cell differentiation,proteolysis,G-protein coupled receptor signaling pathway,positive regulation of cell proliferation,negative regulation of cell proliferation,male gonad development,female gonad development,cellular response to starvation,dorsal/ventral axis specification,anterior/posterior pattern specification,regulation of cell cycle process,negative regulation of gene expression,negative regulation of epithelial to mesenchymal transition,regulation of neuron projection development,neural crest cell fate commitment,response to organic cyclic compound,neural tube development,actin cytoskeleton organization,hemopoiesis,positive regulation of Wnt signaling pathway,negative regulation of Wnt signaling pathway,negative regulation of ossification,positive regulation of cell growth,negative regulation of cell growth,negative regulation of cell migration,negative regulation of BMP signaling pathway,negative regulation of osteoblast proliferation,substrate adhesion-dependent cell spreading,somatic stem cell population maintenance,response to drug,positive regulation of apoptotic process,negative regulation of apoptotic process,negative regulation of JUN kinase activity,cellular response to fibroblast growth factor stimulus,stromal-epithelial cell signaling involved in prostate gland development,negative regulation of B cell differentiation,positive regulation of fat cell differentiation,negative regulation of osteoblast differentiation,negative regulation of osteoclast differentiation,positive regulation of smoothened signaling pathway,negative regulation of transcription, DNA-templated,positive regulation of transcription, DNA-templated,development of primary male sexual characteristics,negative regulation of insulin secretion,negative regulation of bone remodeling,negative regulation of fibroblast proliferation,digestive tract morphogenesis,positive regulation of epithelial cell proliferation,negative regulation of epithelial cell proliferation,negative regulation of peptidyl-tyrosine phosphorylation,canonical Wnt signaling pathway,Wnt signaling pathway, planar cell polarity pathway,hematopoietic stem cell differentiation,bone trabecula formation,prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis,regulation of branching involved in prostate gland morphogenesis,negative regulation of androgen receptor signaling pathway,cellular response to vitamin D,cellular response to interleukin-1,cellular response to tumor necrosis factor,cellular response to growth factor stimulus,cellular response to prostaglandin E stimulus,cellular response to estrogen stimulus,cellular response to estradiol stimulus,cellular response to hypoxia,cellular response to X-ray,cellular response to heparin,dopaminergic neuron differentiation,cellular response to transforming growth factor beta stimulus,cellular response to BMP stimulus,negative regulation of canonical Wnt signaling pathway,regulation of establishment of planar polarity,planar cell polarity pathway involved in neural tube closure,Wnt signaling pathway involved in somitogenesis,convergent extension involved in somitogenesis,positive regulation of canonical Wnt signaling pathway,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors,regulation of midbrain dopaminergic neuron differentiation,negative regulation of planar cell polarity pathway involved in axis elongation,positive regulation of non-canonical Wnt signaling pathway,negative regulation of Wnt signaling pathway involved in dorsal/ventral axis specification,negative regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation,negative regulation of fibroblast apoptotic process,positive regulation of fibroblast apoptotic process,positive regulation of extrinsic apoptotic signaling pathway"
Injured / Non-injured,Q5F258,Q5F258,0.588523187,0.588523187,0.05205891,0.0114812,14,Q5F258,Git1,ARF GTPase-activating protein GIT1,Q5F258_MOUSE,9,50.37066918,1.503706692,Injured,Non-injured,,,
Injured / Non-injured,Q00897,Q00897,1.715561832,1.715561832,0.052400408,0.011551379,16,Q00897,Serpina1d,Alpha-1-antitrypsin 1-4,A1AT4_MOUSE,7,228.4245177,3.284245177,Injured,Non-injured,"extracellular region,extracellular space,endoplasmic reticulum,Golgi apparatus,intracellular membrane-bounded organelle,extracellular exosome","protease binding,serine-type endopeptidase inhibitor activity,identical protein binding","negative regulation of endopeptidase activity,response to cytokine,response to peptide hormone"
Injured / Non-injured,Q9DBD0,Q9DBD0,1.002101797,1.002101797,0.052443982,0.011555849,14,Q9DBD0,Ica,Inhibitor of carbonic anhydrase,ICA_MOUSE,13,100.2915833,2.002915833,Injured,Non-injured,"cellular_component,extracellular space","enzyme inhibitor activity,iron ion binding",negative regulation of catalytic activity
Injured / Non-injured,Q8BP43,Q8BP43,2.547053738,2.547053738,0.052537717,0.011571362,14,Q8BP43,Tpm1,"Tropomyosin 1, alpha, isoform CRA_c",Q8BP43_MOUSE,4,484.4395206,5.844395206,Injured,Non-injured,,,
Injured / Non-injured,Q66GT5,Q66GT5,-0.552727641,0.552727641,0.052578114,0.01157512,16,Q66GT5,Ptpmt1,Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1,PTPM1_MOUSE,2,-31.82700083,0.681729992,Injured,Non-injured,"nucleus,mitochondrion,mitochondrial inner membrane","phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity,protein tyrosine phosphatase activity,protein tyrosine/serine/threonine phosphatase activity,phosphatidylglycerophosphatase activity","phosphatidylglycerol biosynthetic process,cardiolipin biosynthetic process,peptidyl-tyrosine dephosphorylation,phosphatidylinositol metabolic process"
Injured / Non-injured,Q8CCK0,Q8CCK0,0.692316581,0.692316581,0.052687605,0.011594078,16,Q8CCK0,H2afy2,Core histone macro-H2A.2,H2AW_MOUSE,5,61.58760992,1.615876099,Injured,Non-injured,"nuclear chromosome, telomeric region,nucleosome,nuclear chromatin,Barr body,nucleoplasm,extracellular exosome,ESC/E(Z) complex","RNA polymerase II regulatory region sequence-specific DNA binding,DNA binding,chromatin DNA binding,transcription regulatory region DNA binding,protein heterodimerization activity","negative regulation of transcription from RNA polymerase II promoter,nucleosome assembly,chromatin silencing,brain development,dosage compensation,chromatin modification,positive regulation of keratinocyte differentiation,negative regulation of gene expression, epigenetic,establishment of protein localization to chromatin,negative regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter"
Injured / Non-injured,Q9CRA7,Q9CRA7,-0.487393558,0.487393558,0.053197251,0.011701036,12,Q9CRA7,Atp5s,"ATP synthase subunit s, mitochondrial",ATP5S_MOUSE,3,-28.66873606,0.713312639,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,proton-transporting ATP synthase complex, coupling factor F(o)",metal ion binding,"ATP biosynthetic process,proton transport"
Injured / Non-injured,Q501J7;Q501J7-2;Q501J7-3,Q501J7;Q501J7-2;Q501J7-3,0.354283323,0.354283323,0.053568692,0.011777514,14,Q501J7;Q501J7-2;Q501J7-3,Phactr4,Phosphatase and actin regulator 4;Isoform 2 of Phosphatase and actin regulator 4;Isoform 3 of Phosphatase and actin regulator 4,PHAR4_MOUSE,2,27.8350387,1.278350387,Injured,Non-injured,"intracellular,cytoplasm,lamellipodium;;","actin binding,protein phosphatase inhibitor activity,protein phosphatase 1 binding,protein phosphatase activator activity;;","neural crest cell migration,neural tube closure,Rho protein signal transduction,actin cytoskeleton organization,positive regulation of catalytic activity,negative regulation of catalytic activity,enteric nervous system development,regulation of cell cycle,closure of optic fissure,negative regulation of integrin-mediated signaling pathway;;"
Injured / Non-injured,P59113,P59113,1.218640273,1.218640273,0.053831498,0.01183005,8,P59113,Fermt1,Fermitin family homolog 1,FERM1_MOUSE,5,132.7272706,2.327272706,Injured,Non-injured,"cytosol,focal adhesion,cell junction,ruffle membrane,filamentous actin",,"positive regulation of cell-matrix adhesion,cell adhesion,negative regulation of gene expression,positive regulation of transforming growth factor beta receptor signaling pathway,positive regulation of cell adhesion mediated by integrin,negative regulation of catenin import into nucleus,negative regulation of protein import into nucleus,keratinocyte proliferation,keratinocyte migration,negative regulation of anagen,basement membrane organization,negative regulation of canonical Wnt signaling pathway,establishment of epithelial cell polarity,negative regulation of stem cell proliferation,positive regulation of transforming growth factor-beta secretion"
Injured / Non-injured,E9PXL5;E9Q543;P35846,E9PXL5;E9Q543;P35846,0.156794922,0.156794922,0.053861224,0.011831341,16,E9PXL5;E9Q543;P35846,Folr1,Folate receptor alpha (Fragment);Folate receptor alpha (Fragment);Folate receptor alpha,E9PXL5_MOUSE;E9Q543_MOUSE;FOLR1_MOUSE,6,11.48077386,1.114807739,Injured,Non-injured,";;nucleus,endosome,cell surface,membrane,basolateral plasma membrane,apical plasma membrane,clathrin-coated vesicle,anchored component of external side of plasma membrane,brush border membrane,extracellular exosome",";;receptor activity,folic acid binding,drug binding,folic acid transporter activity,methotrexate binding",";;heart looping,neural crest cell migration involved in heart formation,cardiac neural crest cell migration involved in outflow tract morphogenesis,posttranslational protein targeting to membrane,folic acid transport,regulation of transforming growth factor beta receptor signaling pathway,axon regeneration,folic acid metabolic process,response to axon injury,regulation of canonical Wnt signaling pathway,pharyngeal arch artery morphogenesis,anterior neural tube closure,cellular response to folic acid"
Injured / Non-injured,Q9R1J0,Q9R1J0,-0.660609127,0.660609127,0.053909469,0.011836696,14,Q9R1J0,Nsdhl,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",NSDHL_MOUSE,7,-36.73888571,0.632611143,Injured,Non-injured,"endoplasmic reticulum,endoplasmic reticulum membrane,lipid particle,integral component of membrane","3-beta-hydroxy-delta5-steroid dehydrogenase activity,sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity,Requires Ontology","hair follicle development,cholesterol biosynthetic process,smoothened signaling pathway,cholesterol metabolic process,oxidation-reduction process,labyrinthine layer blood vessel development"
Injured / Non-injured,A2ABY3;Q922E4,A2ABY3;Q922E4,-0.781851688,0.781851688,0.054185003,0.01189193,14,A2ABY3;Q922E4,Pcyt2,Ethanolamine-phosphate cytidylyltransferase,A2ABY3_MOUSE;PCY2_MOUSE,8,-41.83801906,0.581619809,Injured,Non-injured,;,;ethanolamine-phosphate cytidylyltransferase activity,;phosphatidylethanolamine biosynthetic process
Injured / Non-injured,Q8CHP5;Q8CHP5-2,Q8CHP5;Q8CHP5-2,1.074761056,1.074761056,0.054503387,0.011956515,14,Q8CHP5;Q8CHP5-2,Pym1,Partner of Y14 and mago;Isoform 2 of Partner of Y14 and mago,PYM1_MOUSE,5,110.6373178,2.106373178,Injured,Non-injured,"nucleus,nucleoplasm,nucleolus,cytosol,cell junction,exon-exon junction complex;","RNA binding,ribosome binding;","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay,positive regulation of translation,exon-exon junction complex disassembly;"
Injured / Non-injured,Q9CQV7,Q9CQV7,-0.739387414,0.739387414,0.054610013,0.011974609,14,Q9CQV7,Dnajc19,Mitochondrial import inner membrane translocase subunit TIM14,TIM14_MOUSE,5,-40.10063617,0.598993638,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,integral component of membrane,protein complex",molecular_function,"visual perception,protein transport,genitalia development"
