PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.Quantity,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.Quantity,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.Quantity,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.Quantity,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.Quantity,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.Quantity,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.Quantity,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.Quantity
Gapdh,Glyceraldehyde-3-phosphate dehydrogenase,A0A0A0MQF6;P16858,A0A0A0MQF6_MOUSE;G3P_MOUSE,";nucleus,cytoplasm,mitochondrion,lipid particle,cytosol,plasma membrane,microtubule cytoskeleton,membrane,intracellular ribonucleoprotein complex,extracellular matrix,nuclear membrane,vesicle,myelin sheath,intracellular membrane-bounded organelle,extracellular exosome,GAIT complex",";microtubule cytoskeleton organization,glucose metabolic process,glycolytic process,multicellular organism development,negative regulation of endopeptidase activity,negative regulation of translation,killing of cells of other organism,peptidyl-cysteine S-trans-nitrosylation,positive regulation of cytokine secretion,protein stabilization,defense response to fungus,neuron apoptotic process,killing by host of symbiont cells,positive regulation by organism of apoptotic process in other organism involved in symbiotic interaction,oxidation-reduction process,Requires Ontology,cellular response to interferon-gamma",";glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,protein binding,microtubule binding,aspartic-type endopeptidase inhibitor activity,enzyme binding,peptidyl-cysteine S-nitrosylase activity,identical protein binding,NADP binding,NAD binding,disordered domain specific binding",2.39E-49,41,40,40,41,41,40,41,41,41,40,40,41,41,40,41,41,4064.760742,5273.595215,3847.953369,4058.568115,3700.113037,3939.547607,4000.993408,4573.563965
Gm9774;Adrm1,MCG119397;Proteasomal ubiquitin receptor ADRM1,A0A0A6YVU8;Q9JKV1,A0A0A6YVU8_MOUSE;ADRM1_MOUSE,"nucleus,cytoplasm,proteasome regulatory particle, lid subcomplex;proteasome complex,nucleoplasm,cytosol,plasma membrane,proteasome regulatory particle, lid subcomplex","ubiquitin-dependent protein catabolic process,positive regulation of endopeptidase activity;ovarian follicle development,transcription elongation from RNA polymerase II promoter,ubiquitin-dependent protein catabolic process,spermatid development,positive regulation of endopeptidase activity,regulation of T cell differentiation in thymus,follicle-stimulating hormone signaling pathway,proteasome assembly,oogenesis,thymus development,Sertoli cell development,positive regulation of growth hormone receptor signaling pathway,adipose tissue development,seminiferous tubule development","ubiquitin binding,endopeptidase activator activity,proteasome binding;protease binding,protein binding,ubiquitin binding,endopeptidase activator activity,proteasome binding",1.42E-53,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,2,37.64167786,67.80147552,68.18717957,58.60529327,56.4774704,42.84934616,80.79460144,41.73421478
Mbnl1,"Muscleblind-like protein 1;Muscleblind-like protein 1;Muscleblind-like protein 1;Muscleblind-like protein 1 (Fragment);Muscleblind-like 1 (Drosophila), isoform CRA_a;Muscleblind-like protein 1",A0A0A6YVV8;A0A0A6YWB0;A0A0A6YXE3;A0A0A6YXP3;G3X9Q0;Q9JKP5,A0A0A6YVV8_MOUSE;A0A0A6YWB0_MOUSE;A0A0A6YXE3_MOUSE;A0A0A6YXP3_MOUSE;G3X9Q0_MOUSE;MBNL1_MOUSE,";;;;;nucleus,nucleoplasm,cytoplasm,centrosome,cytosol,cytoplasmic stress granule",";;;;;alternative mRNA splicing, via spliceosome,regulation of alternative mRNA splicing, via spliceosome,in utero embryonic development,mRNA splice site selection,nervous system development,skeletal muscle tissue development,RNA splicing,embryonic limb morphogenesis,regulation of RNA splicing,myoblast differentiation",";;;;;RNA binding,double-stranded RNA binding,metal ion binding",5.79E-30,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40.50886536,57.2725296,43.69403839,67.53307343,41.44805145,69.71450806,54.74145889,22.28208351
Aif1l,Allograft inflammatory factor 1-like,A0A0A6YWH2;Q9EQX4,A0A0A6YWH2_MOUSE;AIF1L_MOUSE,";cytoplasm,focal adhesion,actin cytoskeleton,ruffle membrane,protein complex,extracellular exosome,actin filament",;biological_process,";calcium ion binding,actin filament binding",1.10E-49,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,31.71802711,56.94097137,50.62210083,20.69234085,19.06031609,69.32298279,8.546920776,40.41081238
Lamtor1,Ragulator complex protein LAMTOR1,A0A0A6YX02;Q9CQ22,A0A0A6YX02_MOUSE;LTOR1_MOUSE,";lysosome,lysosomal membrane,plasma membrane,late endosome membrane,membrane raft,extracellular exosome,Ragulator complex",";regulation of receptor recycling,endosome organization,lysosome organization,regulation of cholesterol esterification,regulation of cholesterol efflux,cell growth,positive regulation of TOR signaling,lysosome localization,endosome localization,cellular protein localization,cholesterol homeostasis,positive regulation of MAPK cascade,positive regulation of GTPase activity,regulation of cholesterol import,cellular response to amino acid stimulus",";protein binding,GTPase binding,guanyl-nucleotide exchange factor activity,protein complex scaffold",3.60E-54,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18.64302826,27.65657043,15.99779415,32.609375,19.01052475,29.26501083,16.01683235,22.27005386
Atp6v1h,V-type proton ATPase subunit H,A0A0A6YX18;Q8BVE3,A0A0A6YX18_MOUSE;VATH_MOUSE,";vacuolar proton-transporting V-type ATPase, V1 domain,lysosomal membrane,extracellular exosome",";endocytosis,vacuolar acidification,ATP hydrolysis coupled proton transport",";proton-transporting ATPase activity, rotational mechanism",3.22E-54,11,10,11,11,11,10,11,11,11,10,11,11,11,10,11,11,411.8247681,309.083374,470.0739746,296.0335693,500.569458,289.8525391,257.7565918,487.841217
Prkar2a,"cAMP-dependent protein kinase type II-alpha regulatory subunit;cAMP-dependent protein kinase type II-alpha regulatory subunit;Protein kinase, cAMP dependent regulatory, type II alpha",A0A0A6YX73;P12367;Q8K1M3,A0A0A6YX73_MOUSE;KAP2_MOUSE;Q8K1M3_MOUSE,";cytoplasm,centrosome,plasma membrane,focal adhesion,cAMP-dependent protein kinase complex,membrane,nucleotide-activated protein kinase complex,protein complex,plasma membrane raft,extracellular exosome;",;negative regulation of cAMP-dependent protein kinase activity;,";cAMP-dependent protein kinase inhibitor activity,protein binding,cAMP-dependent protein kinase regulator activity,protein domain specific binding,cAMP binding,ubiquitin protein ligase binding,protein kinase A catalytic subunit binding;",2.35E-56,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,40.65582275,34.97282028,39.7999382,45.22701645,39.3408699,50.92730331,14.59680748,37.56096268
Lrba,Lipopolysaccharide-responsive and beige-like anchor protein;Lipopolysaccharide-responsive and beige-like anchor protein;Lipopolysaccharide-responsive and beige-like anchor protein (Fragment);Lipopolysaccharide-responsive and beige-like anchor protein;Lipopolysaccharide-responsive and beige-like anchor protein;Isoform 2 of Lipopolysaccharide-responsive and beige-like anchor protein;Isoform 3 of Lipopolysaccharide-responsive and beige-like anchor protein,A0A0A6YXL6;A0A0A6YXX3;A0A1D5RM41;E9Q3Y4;Q9ESE1;Q9ESE1-2;Q9ESE1-3,A0A0A6YXL6_MOUSE;A0A0A6YXX3_MOUSE;A0A1D5RM41_MOUSE;E9Q3Y4_MOUSE;LRBA_MOUSE;LRBA_MOUSE;LRBA_MOUSE,";;;;lysosome,endoplasmic reticulum,trans-Golgi network,plasma membrane,membrane,integral component of membrane,cytoplasmic vesicle;;",";;;;signal transduction,protein localization,endosomal transport,cellular response to leukemia inhibitory factor;;",;;;;protein kinase A binding;;,3.11E-54,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,108.9007263,67.32183075,103.0487442,73.05067444,83.54709625,76.21041107,71.3388443,102.1340866
Ubap2l,"Ubiquitin associated protein 2-like, isoform CRA_g;Ubiquitin associated protein 2-like, isoform CRA_b;Ubiquitin-associated protein 2-like;Isoform 2 of Ubiquitin-associated protein 2-like;Isoform 3 of Ubiquitin-associated protein 2-like;Isoform 4 of Ubiquitin-associated protein 2-like;Isoform 5 of Ubiquitin-associated protein 2-like",A0A0G2JDV6;A0A0H2UH17;Q80X50;Q80X50-2;Q80X50-3;Q80X50-4;Q80X50-5,A0A0G2JDV6_MOUSE;A0A0H2UH17_MOUSE;UBP2L_MOUSE;UBP2L_MOUSE;UBP2L_MOUSE;UBP2L_MOUSE;UBP2L_MOUSE,";;nucleus,Ada2/Gcn5/Ada3 transcription activator complex,cytoplasm,PcG protein complex;;;;",";;binding of sperm to zona pellucida,positive regulation of gene expression,hematopoietic stem cell homeostasis;;;;",";;molecular_function,RNA binding;;;;",2.88E-56,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7.23174572,15.95357418,7.57853508,11.58729935,6.445973873,15.68086433,10.22834015,10.22875118
Cnn3,Calponin;Calponin-3,A0A0G2JDV8;Q9DAW9,A0A0G2JDV8_MOUSE;CNN3_MOUSE,";cytosol,cell-cell adherens junction,focal adhesion,postsynaptic density,actin cytoskeleton,neuronal cell body,dendritic spine",";epithelial cell differentiation,actomyosin structure organization,negative regulation of ATPase activity,cell-cell adhesion",";actin binding,protein binding,calmodulin binding,microtubule binding,cadherin binding involved in cell-cell adhesion",6.61E-66,6,7,5,7,7,6,7,7,6,7,5,7,7,6,7,7,98.11309052,272.8717651,83.09973907,222.494751,81.66503143,296.6343689,160.4772186,92.6975708
Ube2d3;Ube2d3;Ube2d3;Ube2d2,Ubiquitin-conjugating enzyme E2 D3 (Fragment);Ubiquitin-conjugating enzyme E2 D3;Ubiquitin-conjugating enzyme E2 D3;Ubiquitin-conjugating enzyme E2 D2,A0A0G2JE32;A0A0G2JGL0;P61079;P62838,A0A0G2JE32_MOUSE;A0A0G2JGL0_MOUSE;UB2D3_MOUSE;UB2D2_MOUSE,";;plasma membrane,endosome membrane,extracellular exosome;ubiquitin ligase complex,protein complex,extracellular exosome",";;protein polyubiquitination,DNA repair,protein monoubiquitination,apoptotic process,protein ubiquitination,proteasome-mediated ubiquitin-dependent protein catabolic process,protein autoubiquitination,protein K48-linked ubiquitination,protein K11-linked ubiquitination,positive regulation of protein targeting to mitochondrion;protein polyubiquitination,protein ubiquitination,protein autoubiquitination,protein K48-linked ubiquitination",";;ubiquitin-protein transferase activity,protein binding,ATP binding,ubiquitin conjugating enzyme activity;ubiquitin-protein transferase activity,protein binding,ATP binding,ubiquitin conjugating enzyme activity",3.94E-55,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,40.07671738,95.87033081,37.67183685,131.6063995,67.70701599,208.3860779,120.4931107,37.58456421
Crip1,Cysteine-rich protein 1,A0A0G2JEK2;P63254,A0A0G2JEK2_MOUSE;CRIP1_MOUSE,;cytoplasm,";intrinsic apoptotic signaling pathway in response to DNA damage,response to zinc ion,cellular response to antibiotic,cellular response to UV-B",";AT DNA binding,zinc ion binding,DNA binding, bending,peptide binding",5.41E-49,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,60.4891777,57.30924225,14.438344,64.27990723,40.84786606,59.60577393,85.29082489,17.66120529
Rpl9;Rpl9-ps6;Rpl9,60S ribosomal protein L9 (Fragment);Protein Rpl9-ps6;60S ribosomal protein L9,A0A0G2JES3;A0A140T8T4;P51410,A0A0G2JES3_MOUSE;A0A140T8T4_MOUSE;RL9_MOUSE,";ribosome;nucleus,focal adhesion,membrane,cytosolic large ribosomal subunit,extracellular matrix",";translation;cytoplasmic translation,translation",";structural constituent of ribosome,rRNA binding;RNA binding,structural constituent of ribosome,rRNA binding",3.02E-39,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,85.43070984,126.047287,79.34414673,225.2281952,106.9901505,226.2671356,166.8132172,81.22673035
Eif4e,Eukaryotic translation initiation factor 4E,A0A0G2JFB4;A0A0G2JH04;P63073,A0A0G2JFB4_MOUSE;A0A0G2JH04_MOUSE;IF4E_MOUSE,";;cytoplasmic mRNA processing body,cytoplasm,cytosol,mRNA cap binding complex,cytoplasmic stress granule,eukaryotic translation initiation factor 4F complex,RISC complex,chromatoid body,cytoplasmic ribonucleoprotein granule,perinuclear region of cytoplasm,extracellular exosome",";;G1/S transition of mitotic cell cycle,behavioral fear response,translational initiation,regulation of translation,negative regulation of translation,stem cell population maintenance,lung development,negative regulation of neuron differentiation,positive regulation of mitotic cell cycle,cellular response to dexamethasone stimulus",";;RNA 7-methylguanosine cap binding,RNA binding,translation initiation factor activity,protein binding,enzyme binding,eukaryotic initiation factor 4G binding,repressing transcription factor binding",4.15E-21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,80.95536804,127.5729446,63.35618973,97.36148071,54.16423416,89.29012299,64.56911469,44.96009064
Rufy3,Protein RUFY3;Protein RUFY3;Isoform 2 of Protein RUFY3;Isoform 3 of Protein RUFY3;Isoform 4 of Protein RUFY3,A0A0G2JFT8;Q9D394;Q9D394-2;Q9D394-3;Q9D394-4,A0A0G2JFT8_MOUSE;RUFY3_MOUSE;RUFY3_MOUSE;RUFY3_MOUSE;RUFY3_MOUSE,";cytoplasm,cytosol,endomembrane system,membrane,lamellipodium,cell junction,filopodium,axon,dendrite,growth cone,neuronal cell body,perikaryon,invadopodium;;;",";actin filament organization,positive regulation of cell migration,positive regulation of axon extension,regulation of axonogenesis,negative regulation of axonogenesis,positive regulation of axonogenesis,positive regulation of intracellular protein transport,regulation of establishment of cell polarity;;;",;protein binding;;;,2.64E-37,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25.68614388,22.83268738,21.08949089,19.11276627,14.7098732,11.42993927,10.80277443,24.60813713
Fubp1,Far upstream element-binding protein 1;Far upstream element-binding protein 1;Far upstream element-binding protein 1;Far upstream element-binding protein 1;Far upstream element-binding protein 1;Far upstream element-binding protein 1;Isoform 2 of Far upstream element-binding protein 1,A0A0G2JFY5;A0A0G2JG00;A0A0G2JGW9;Q3TUE1;Q3UUU2;Q91WJ8;Q91WJ8-2,A0A0G2JFY5_MOUSE;A0A0G2JG00_MOUSE;A0A0G2JGW9_MOUSE;Q3TUE1_MOUSE;Q3UUU2_MOUSE;FUBP1_MOUSE;FUBP1_MOUSE,;;;;;nucleus;,";;;;;regulation of transcription from RNA polymerase II promoter,transcription from RNA polymerase II promoter,positive regulation of gene expression,cell growth,stem cell division,positive regulation of transcription from RNA polymerase II promoter,hematopoietic stem cell proliferation;",";;;;;transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding,DNA binding,RNA binding,protein binding;",1.99E-41,4,4,3,4,3,4,4,4,4,4,3,4,3,4,4,4,19.81342506,37.76758194,19.61272621,33.50513458,15.4555788,43.06842804,35.10892487,14.50870705
S100a4,Protein S100-A4 (Fragment);Protein S100-A4,A0A0G2JGD2;P07091,A0A0G2JGD2_MOUSE;S10A4_MOUSE,";extracellular space,nucleus,neuron projection,perinuclear region of cytoplasm,extracellular exosome",;positive regulation of I-kappaB kinase/NF-kappaB signaling,";RNA binding,actin binding,calcium ion binding,protein binding,identical protein binding,transition metal ion binding,calcium-dependent protein binding,RAGE receptor binding",2.31E-43,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,2,44.86878967,92.5892334,18.50785255,31.9235611,77.24471283,63.27474594,227.8998566,8.166300774
11-Sep,"Septin-11;Septin 11, isoform CRA_b;Septin-11;Isoform 2 of Septin-11;Isoform 3 of Septin-11",A0A0J9YTY0;A0A0J9YUL3;Q8C1B7;Q8C1B7-2;Q8C1B7-3,A0A0J9YTY0_MOUSE;A0A0J9YUL3_MOUSE;SEP11_MOUSE;SEP11_MOUSE;SEP11_MOUSE,";;stress fiber,cytoplasm,cell junction,axon,dendritic spine,extracellular exosome;;",";;cell cycle,protein heterooligomerization,cell division;;",";;protein binding,GTP binding;;",1.84E-61,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,6,26.50834656,65.20791626,23.34804153,83.43296814,27.64685249,87.74407959,72.08399963,24.37972069
Ctbp1,C-terminal-binding protein 1;C-terminal-binding protein 1;C-terminal-binding protein 1;Isoform 2 of C-terminal-binding protein 1,A0A0J9YU62;A0A0J9YUM4;O88712;O88712-2,A0A0J9YU62_MOUSE;A0A0J9YUM4_MOUSE;CTBP1_MOUSE;CTBP1_MOUSE,";;nucleus,nucleoplasm,transcription factor complex,cytosol,transcriptional repressor complex;",";;negative regulation of transcription from RNA polymerase II promoter,transcription, DNA-templated,positive regulation of histone deacetylation,negative regulation of histone acetylation,negative regulation of transcription, DNA-templated,white fat cell differentiation,regulation of cell cycle,oxidation-reduction process,negative regulation of histone H4 acetylation,negative regulation of transcription from RNA polymerase II promoter by histone modification;",";;RNA polymerase II transcription corepressor activity,transcription factor activity, sequence-specific DNA binding,transcription corepressor activity,protein binding,transcription factor binding,hydroxypyruvate reductase activity,protein domain specific binding,glyoxylate reductase (NADP) activity,identical protein binding,protein homodimerization activity,NAD binding,repressing transcription factor binding;",4.08E-40,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,27.23070717,72.44799805,32.56563187,56.83909225,35.7760582,101.2902908,53.09487534,40.65158081
Khk,Ketohexokinase,A0A0J9YU79,A0A0J9YU79_MOUSE,,,,1.43E-50,15,15,15,15,15,15,10,15,15,15,15,15,15,15,10,15,595.3878174,308.6271057,632.2603149,315.6701965,635.3949585,200.0062256,43.20330429,613.5114746
Hmgb1,High mobility group protein B1;High mobility group protein B1 (Fragment);High mobility group protein B1,A0A0J9YUD8;A0A0J9YUZ4;P63158,A0A0J9YUD8_MOUSE;A0A0J9YUZ4_MOUSE;HMGB1_MOUSE,";;condensed chromosome,extracellular region,extracellular space,nucleus,cytoplasm,early endosome,endoplasmic reticulum-Golgi intermediate compartment,plasma membrane,cell surface,transcriptional repressor complex,neuron projection",";;eye development,myeloid dendritic cell activation,positive regulation of protein phosphorylation,endothelial cell proliferation,positive regulation of mesenchymal cell proliferation,activation of innate immune response,plasmacytoid dendritic cell activation,macrophage activation involved in immune response,inflammatory response to antigenic stimulus,regulation of tolerance induction,regulation of T cell mediated immune response to tumor cell,base-excision repair,autophagy,inflammatory response,positive regulation of cytosolic calcium ion concentration,regulation of receptor activity,regulation of autophagy,negative regulation of RNA polymerase II transcriptional preinitiation complex assembly,lung development,positive regulation of cell migration,chromatin assembly,regulation of restriction endodeoxyribonuclease activity,activation of protein kinase activity,DNA geometric change,positive regulation of mismatch repair,negative regulation of interferon-gamma production,positive regulation of interferon-alpha production,positive regulation of interferon-beta production,positive regulation of interleukin-10 production,positive regulation of interleukin-12 production,positive regulation of interleukin-6 production,positive regulation of tumor necrosis factor production,V(D)J recombination,positive regulation of toll-like receptor 2 signaling pathway,positive regulation of toll-like receptor 4 signaling pathway,positive regulation of toll-like receptor 9 signaling pathway,T-helper 1 cell activation,endothelial cell chemotaxis,positive regulation of activated T cell proliferation,apoptotic cell clearance,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,negative regulation of CD4-positive, alpha-beta T cell differentiation,positive regulation of DNA binding,negative regulation of blood vessel endothelial cell migration,T-helper 1 cell differentiation,innate immune response,positive regulation of innate immune response,positive regulation of myeloid cell differentiation,positive regulation of glycogen catabolic process,positive regulation of mitotic cell cycle,positive regulation of transcription from RNA polymerase II promoter,positive regulation of JNK cascade,positive regulation of interleukin-1 beta secretion,induction of positive chemotaxis,positive regulation of DNA ligation,response to glucocorticoid,positive regulation of ERK1 and ERK2 cascade,positive regulation of monocyte chemotaxis,positive regulation of wound healing,neutrophil clearance,positive regulation of NIK/NF-kappaB signaling,positive regulation of sprouting angiogenesis,tumor necrosis factor secretion,negative regulation of apoptotic cell clearance,positive regulation of interleukin-6 secretion,regulation of nucleotide-excision repair,positive regulation of dendritic cell differentiation",";;four-way junction DNA binding,open form four-way junction DNA binding,crossed form four-way junction DNA binding,bubble DNA binding,lipopolysaccharide binding,phosphatidylserine binding,bent DNA binding,damaged DNA binding,double-stranded DNA binding,transcription factor activity, sequence-specific DNA binding,double-stranded RNA binding,single-stranded RNA binding,cytokine activity,protein binding,heparin binding,DNA binding, bending,calcium-dependent protein kinase regulator activity,lyase activity,C-X-C chemokine binding,protein kinase activator activity,DNA polymerase binding,repressing transcription factor binding,supercoiled DNA binding",1.28E-54,13,13,12,13,13,13,13,12,13,13,12,13,13,13,13,12,520.6937866,976.5099487,414.1580505,978.3383789,517.520813,1136.449951,954.4035645,413.7724609
Eif4g1,Eukaryotic translation initiation factor 4 gamma 1;Eukaryotic translation initiation factor 4 gamma 1;Eukaryotic translation initiation factor 4 gamma 1;Eukaryotic translation initiation factor 4 gamma 1;Eukaryotic translation initiation factor 4 gamma 1;Isoform 2 of Eukaryotic translation initiation factor 4 gamma 1,A0A0J9YUS5;E9PVC5;E9PVC6;E9Q9E1;Q6NZJ6;Q6NZJ6-2,A0A0J9YUS5_MOUSE;E9PVC5_MOUSE;E9PVC6_MOUSE;E9Q9E1_MOUSE;IF4G1_MOUSE;IF4G1_MOUSE,";;;;nucleus,cytoplasm,polysome,membrane,eukaryotic translation initiation factor 4F complex;",";;;;behavioral fear response,translation,translational initiation,regulation of translational initiation,mitochondrion organization,positive regulation of cell proliferation,negative regulation of autophagy,negative regulation of peptidyl-threonine phosphorylation,positive regulation of cell death,positive regulation of cell growth,positive regulation of cellular protein metabolic process,positive regulation of peptidyl-serine phosphorylation,cellular macromolecule biosynthetic process,positive regulation of neuron differentiation,positive regulation of G1/S transition of mitotic cell cycle,Requires Ontology,positive regulation of energy homeostasis;",";;;;RNA binding,mRNA binding,translation initiation factor activity,protein binding,ATP binding,translation factor activity, RNA binding,eukaryotic initiation factor 4E binding,identical protein binding,cadherin binding;",3.39E-55,9,9,9,9,8,9,9,9,9,9,9,9,8,9,9,9,35.6371994,57.22367859,28.17436028,48.84421539,31.80228615,55.67259979,44.00640106,26.72548866
Tmem176b,Transmembrane protein 176B (Fragment);Transmembrane protein 176B (Fragment);Transmembrane protein 176B (Fragment);Transmembrane protein 176B (Fragment);Transmembrane protein 176B,A0A0N4SUM7;A0A0N4SUY1;A0A0N4SV46;A0A0N4SVT4;Q9R1Q6,A0A0N4SUM7_MOUSE;A0A0N4SUY1_MOUSE;A0A0N4SV46_MOUSE;A0A0N4SVT4_MOUSE;T176B_MOUSE,";;;;integral component of membrane,nuclear membrane",";;;;cell differentiation,negative regulation of dendritic cell differentiation",;;;;protein binding,2.98E-45,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,49.54743195,45.0578804,17.67226791,34.11111832,25.48157692,55.09859467,22.81423569,13.15582561
Serbp1,Plasminogen activator inhibitor 1 RNA-binding protein;Plasminogen activator inhibitor 1 RNA-binding protein;Plasminogen activator inhibitor 1 RNA-binding protein;Isoform 2 of Plasminogen activator inhibitor 1 RNA-binding protein;Isoform 3 of Plasminogen activator inhibitor 1 RNA-binding protein,A0A0N4SV32;Q3UMP4;Q9CY58;Q9CY58-2;Q9CY58-3,A0A0N4SV32_MOUSE;Q3UMP4_MOUSE;PAIRB_MOUSE;PAIRB_MOUSE;PAIRB_MOUSE,";;nucleus,cytoplasm,cytosol,plasma membrane,membrane,perinuclear region of cytoplasm,extracellular exosome;;",;;regulation of apoptotic process;;,";;RNA binding,mRNA 3'-UTR binding,cadherin binding;;",1.15E-46,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,35.87631226,74.60879517,42.29931641,47.93170166,30.52078056,77.47657013,55.77088547,35.95721054
H2afj;Hist1h2ab;Hist3h2a;Hist1h2af;Hist1h2ah;Hist1h2ak;H2afj,Histone H2A;Histone H2A type 1;Histone H2A type 3;Histone H2A type 1-F;Histone H2A type 1-H;Histone H2A type 1-K;Histone H2A.J,A0A0N4SV66;P22752;Q8BFU2;Q8CGP5;Q8CGP6;Q8CGP7;Q8R1M2,A0A0N4SV66_MOUSE;H2A1_MOUSE;H2A3_MOUSE;H2A1F_MOUSE;H2A1H_MOUSE;H2A1K_MOUSE;H2AJ_MOUSE,";;nuclear nucleosome,nuclear chromatin,extracellular exosome;nucleosome,nuclear chromatin;nucleosome,nuclear chromatin,extracellular exosome;nuclear chromosome, telomeric region,nucleosome,nuclear chromatin,nucleus,extracellular exosome;nucleosome,nuclear chromatin,extracellular exosome",";;nucleosome disassembly,chromatin silencing,UV-damage excision repair;chromatin silencing;chromatin silencing;chromatin silencing;chromatin silencing,negative regulation of cell proliferation",";;DNA binding,protein heterodimerization activity;DNA binding,protein heterodimerization activity;DNA binding,protein heterodimerization activity;DNA binding,protein heterodimerization activity;DNA binding,protein heterodimerization activity",2.33E-42,13,13,12,15,14,14,14,12,13,13,12,15,14,14,14,12,8208.991211,10626.6709,4253.668945,14381.8457,10612.35547,10963.62793,16576.05469,4772.628418
Arl8b,ADP-ribosylation factor-like protein 8B,A0A0N4SVB8;Q9CQW2,A0A0N4SVB8_MOUSE;ARL8B_MOUSE,";cytoplasm,membrane,midbody,late endosome membrane,spindle midzone,extracellular exosome,lysosomal membrane",";cell cycle,chromosome segregation,small GTPase mediated signal transduction,lysosome localization,cell division",";GTP binding,GDP binding,alpha-tubulin binding,beta-tubulin binding",1.48E-48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,69.16890717,83.64186096,63.7050705,81.87858582,68.28888702,95.13887787,87.00822449,70.60174561
Ndufa4,Cytochrome c oxidase subunit NDUFA4,A0A0N4SVQ1;Q62425,A0A0N4SVQ1_MOUSE;NDUA4_MOUSE,";mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex IV,extracellular exosome,mitochondrial respiratory chain complex I",";oxidation-reduction process,hydrogen ion transmembrane transport",";protein complex binding,cytochrome-c oxidase activity",2.42E-41,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1651.077148,366.7322998,1100.914551,703.9945068,1474.135864,287.6657715,541.1138916,804.6290894
